x,y,elev,ndvi,bio,sm,tem,pre
97.8566,35.2232,4446,0.2505,722.678,2217,-5.166666666666666,3471
97.4884,35.3049,4514,0.3643,763.229,2464,-6.1,3340
97.8109,35.3134,4888,0.0557,866.658,2372,-8.191666666666666,3936
95.9783,35.3305,4454,0.1762,-9999,2342,-4.741666666666666,2766
98.177,35.3578,4232,0.3194,823.816,2365,-4.416666666666666,3205
98.0051,35.3733,4257,0.3858,997.115,2393,-5.358333333333333,3284
97.6487,35.3773,4843,0.2182,940.18,2165,-8.033333333333333,3826
96.6604,35.3954,4460,0.3241,725.4,2362,-5.758333333333334,2864
97.617,35.4222,4929,0.0018,-9999,2144,-9.058333333333334,3955
96.2124,35.4281,4667,0.2671,-9999,2324,-5.45,2787
96.3841,35.4778,4322,0.2084,627.616,2529,-4.1,2573
96.4822,35.5409,4517,0.2035,-9999,2370,-5.241666666666666,2722
97.6839,35.6042,4324,0.1686,638.534,2117,-4.725,2902
95.6777,35.6647,4695,0.3532,-9999,2371,-5.125,2591
96.2701,35.7213,4518,0.2186,830.072,2276,-5.641666666666667,2483
97.1058,35.739,4718,0.2111,-9999,2225,-7.366666666666667,3048
97.018,35.7444,4740,0.2719,697.785,2027,-6.725,3045
97.2041,35.7502,4807,0.074,-9999,2103,-10.5,3596
96.1236,35.8134,4530,0.2292,616.512,2343,-4.95,2390
96.8696,35.8238,5100,-0.0382,-9999,2084,-10.458333333333332,3594
96.9528,35.8404,5158,-0.0486,-9999,2302,-10.991666666666667,3577
96.6914,35.8408,4193,0.1366,-9999,2216,-3.5583333333333336,2296
96.7434,35.8913,4758,0.3026,-9999,2152,-8.608333333333333,3107
97.097,35.917,4532,0.2649,-9999,2346,-6.533333333333333,2817
94.9115,35.9379,4371,0.1105,-9999,2096,-3.5916666666666663,1893
96.3488,35.9692,4570,0.1594,-9999,2238,-6.683333333333333,2368
95.1151,35.9978,4815,0.1192,-9999,2351,-6.375,2423
95.027,36.0766,4643,0.1096,-9999,2213,-7.458333333333333,2446
96.1118,36.1352,4716,0.1417,-9999,2225,-7.658333333333333,2522
96.3465,36.1865,3564,0.0697,-9999,1758,2.7583333333333333,1052
97.5793,36.1962,2857,0.4748,882.04,1675,5.341666666666667,1424
96.8037,36.2291,3134,0.0579,-9999,1560,4.741666666666666,886
96.9663,36.2377,2818,0.0411,-9999,1988,5.783333333333333,889
97.9224,36.3431,3098,0.1224,624.078,1576,4.275,1737
95.542,36.3696,2811,0.0467,-9999,1327,5.233333333333333,495
95.9294,36.396,2825,0.0316,-9999,1360,5.141666666666667,479
96.2846,36.408,2794,0.2323,-9999,1110,5.35,520
96.6007,36.5046,2708,0.0678,431.067,1763,5.925,555
97.8763,36.5525,3017,0.0896,-9999,1476,4.683333333333334,1619
95.7238,36.5918,2697,0.0618,-9999,1957,5.958333333333334,388
96.2834,36.6378,2693,0.0644,-9999,1771,5.841666666666667,467
97.466,36.6407,2903,0.0591,447.409,1575,5.358333333333333,1285
95.4626,36.6727,2689,0.0631,-9999,2121,5.883333333333334,352
95.9278,36.6781,2685,-0.066,-9999,1888,5.683333333333334,404
95.6286,36.6956,2684,-0.0997,-9999,2211,5.791666666666666,368
97.8533,36.7618,3073,0.1103,-9999,1528,4.466666666666667,1633
98.1423,36.8201,3367,0.1446,564.793,1660,0.85,2017
96.9383,36.886,2789,0.0438,447.413,1443,5.233333333333333,911
98.0054,36.8939,4104,0.3134,-9999,2271,-6.208333333333334,2681
95.6008,36.9384,2684,-0.0732,-9999,2313,5.8,374
97.0561,36.9581,2980,0.0745,-9999,1394,4.716666666666667,1100
96.8488,36.9625,2798,0.0598,443.795,1397,4.958333333333334,865
97.7758,36.9958,3219,0.1216,588.905,1930,2.058333333333333,1675
97.5126,37.0273,2954,0.0872,450.952,1471,4.458333333333334,1426
95.2034,37.0369,2682,-0.0429,-9999,2006,4.466666666666667,371
96.1269,37.0505,2840,0.0669,-9999,1498,5.141666666666667,526
97.3257,37.1912,2862,0.433,862.459,1690,4.783333333333333,1287
94.8991,37.1925,2697,0.0637,-9999,1309,5.508333333333334,312
95.5649,37.2201,2893,0.0491,-9999,1772,4.558333333333334,462
96.9225,37.2357,2819,0.1597,992.891,1842,3.725,994
97.6732,37.2939,3560,0.2408,-9999,1844,-1.1166666666666667,1916
97.6312,37.2988,3675,0.2073,-9999,1907,-0.8666666666666666,1880
95.2238,37.3006,2870,0.0565,-9999,1547,4.091666666666667,426
96.7453,37.3006,2844,0.1202,851.545,1455,4.866666666666666,942
96.9252,37.3309,2832,0.1327,440.51,1378,4.866666666666666,1014
97.8842,37.4144,3295,0.2091,480.861,1845,0.4083333333333333,1965
95.1653,37.4145,3136,0.0589,-9999,1529,2.816666666666667,488
95.7373,37.4174,3165,0.0671,-9999,1600,2.533333333333333,630
96.5443,37.5038,3337,0.1121,536.82,1692,2.25,1067
95.2296,37.5322,3386,0.0702,-9999,1543,0.7083333333333333,660
95.3737,37.5677,3200,0.0813,-9999,1593,1.7666666666666668,615
97.0047,37.6035,3849,0.2159,564.42,1944,-4.325,1669
97.1139,37.6114,4054,0.1826,530.906,2022,-4.966666666666667,1954
97.0878,37.6229,4188,0.1498,519.152,1849,-4.975,1917
97.7425,37.6736,4327,0.2549,-9999,1941,-6.8,2473
97.6881,37.7492,4526,0.2201,-9999,2173,-9.458333333333332,2570
96.0792,37.8526,3925,0.1124,-9999,1619,-4.175,1246
96.6334,37.9559,4688,0.1374,598.706,1792,-10.025,1930
97.1258,37.9622,4345,0.1528,-9999,2032,-7.841666666666667,2012
97.4175,37.9702,4426,0.1953,-9999,1768,-8.516666666666667,2336
95.4945,38.0761,4648,0.1366,-9999,1847,-11.116666666666667,1745
96.7291,38.1626,4294,0.1747,-9999,1736,-7.583333333333333,1738
97.9226,38.1993,4275,0.0864,619.526,1479,-7.883333333333333,2484
96.1581,38.2271,4857,0.0423,-9999,2066,-13.25,1961
95.5245,38.3362,4866,0.0837,-9999,1743,-11.583333333333332,1917
96.6478,38.3927,4278,0.1535,-9999,1783,-6.7333333333333325,1610
95.0255,38.4295,4369,0.1533,-9999,2010,-9.016666666666667,1581
97.3555,38.5023,4629,0.1346,-9999,1750,-9.7,2187
96.6092,38.5104,4143,0.168,-9999,1753,-6.7,1556
95.0844,38.5781,3650,0.1301,599.96,1590,-2.833333333333333,881
98.2068,38.5876,3914,0.2561,563.833,1952,-6.108333333333333,2457
96.0011,38.6299,4101,0.1565,-9999,1918,-6.991666666666667,1399
96.7036,38.6342,3824,0.2683,670.863,2083,-5.166666666666666,1337
95.5399,38.6804,3652,0.0994,664.256,1486,-4.258333333333334,1037
95.3442,38.7472,3460,0.0714,-9999,1360,-1.15,932
97.4719,38.8696,4299,0.0677,640.252,2076,-9.191666666666666,2146
98.0754,38.8874,3840,0.29,679.732,2180,-6.25,2326
95.1079,38.9319,3369,0.0865,-9999,1543,-1.1,609
96.5401,38.9832,4060,0.2229,751.068,1904,-6.758333333333333,1441
98.1868,39.0038,3542,0.2429,521.411,1775,-4.666666666666666,2204
96.8549,39.0286,4050,0.1792,673.143,2081,-6.4,1534
97.446,39.1027,4363,0.0894,-9999,1883,-8.608333333333333,1986
95.6009,39.112,3581,0.1063,498.649,1741,-4.491666666666666,868
97.5037,39.1277,3953,0.2114,643.94,1910,-6.541666666666667,1785
96.3954,39.1375,4172,0.156,-9999,1852,-7.441666666666667,1598
97.839,39.1403,4329,0.1147,-9999,1755,-7.583333333333333,2238
97.582,39.1646,3709,0.1368,524.949,1897,-5.433333333333334,1699
96.9482,39.1708,3662,0.0854,527.729,1848,-4.4,1397
95.54,39.2913,3397,0.1107,633.044,1668,-2.4916666666666667,579
97.4096,39.2963,4110,0.1595,650.215,1739,-7.2333333333333325,1658
95.1595,39.3524,3504,0.1847,696.92,1875,-3.475,506
96.9772,39.3693,2677,0.2343,518.174,1794,-1.8166666666666669,1034
96.7959,39.3729,3956,0.167,-9999,1912,-5.75,1387
95.3476,39.3855,3465,0.1219,679.439,1851,-2.35,510
96.9866,39.4101,2913,0.2047,479.878,1891,-2.1,1017
97.2961,39.4347,3428,0.3834,-9999,1982,-5.425,1308
96.7513,39.4631,4008,0.1244,603.097,2089,-7.333333333333333,1445
96.6059,39.5717,3611,0.2057,539.911,2059,-4.8,1028
95.5969,39.6128,3684,0.1845,640.629,1881,-4.241666666666666,727
95.6902,39.6426,-9999,0.1219,-9999,1776,-2.6,639
95.8145,39.6463,-9999,0.1716,-9999,1551,0.6,528
96.0354,39.7713,-9999,0.1269,-9999,1617,4.975,340
96.3332,39.7995,-9999,0.1001,-9999,1743,0.95,460
96.7726,29.2133,4740,-0.0736,-9999,2710,-6.908333333333333,6560
99.048,26.2059,3354,0.0707,-9999,3399,8.008333333333333,10148
99.0638,26.4155,2488,0.0814,-9999,3249,12.233333333333333,11041
98.9691,26.7362,3061,0.0498,-9999,3193,10.441666666666666,11482
99.4634,26.7375,-9999,0.258,-9999,3067,13.275,9096
99.4254,26.7926,-9999,0.3593,-9999,3302,13.616666666666664,9143
99.2543,26.8812,-9999,0.7227,-9999,3107,12.458333333333332,9288
99.6771,27.0101,-9999,0.1328,-9999,3140,13.825,8698
98.9735,27.0231,4042,0.0721,1417.7,3134,1.7916666666666667,9237
99.2095,27.3288,-9999,0.4233,-9999,3216,11.916666666666668,8940
98.8411,27.4866,1763,0.524,-9999,2989,15.3,14138
98.5962,27.7347,1910,0.4012,-9999,3134,13.458333333333334,13789
98.5321,27.7942,3628,0.048,-9999,2972,5.525,8745
99.3718,27.8235,3471,0.0104,-9999,3054,7.75,7516
99.4806,27.8299,3143,0.6037,-9999,3234,8.366666666666667,7264
99.2593,27.9802,2520,0.1578,-9999,3085,11.733333333333333,8547
99.0899,27.9945,3758,0.5276,-9999,3238,3.8666666666666663,6956
99.2208,28.091,3644,0.4505,-9999,3030,6.233333333333333,6784
98.7014,28.1317,4172,0.0561,-9999,3001,0.55,7079
98.9463,28.2133,3754,0.0794,-9999,3251,2.158333333333333,6472
98.372,28.2799,4058,0.0594,-9999,3137,1.6666666666666667,7020
99.666,28.4115,4001,0.5337,-9999,3096,2.166666666666667,6431
99.434,28.4198,3774,0.6608,-9999,3002,0.625,6128
98.3608,28.4958,2670,0.139,2639.13,2757,9.75,8291
99.0884,28.5942,3828,0.4675,-9999,3050,5.066666666666666,5530
98.7521,28.7884,3733,0.1806,-9999,2771,4.841666666666667,5570
99.2625,28.8286,3232,0.5131,1955.46,2968,8.241666666666667,5776
99.5093,28.8818,3531,0.635,2012.53,3025,7.775,5928
99.6618,28.8917,3466,0.4476,-9999,3092,5.566666666666666,6221
98.27,28.9391,4626,0.6816,-9999,2986,-2.45,5870
98.7627,29.0231,4712,0.1394,1616.32,3001,-1.675,5930
99.2161,29.0643,4106,0.3443,1941.22,2956,2.6333333333333333,5239
99.0099,29.0673,4518,0.5353,-9999,3059,2.025,5490
99.6726,29.1206,4155,0.4859,-9999,3076,2.041666666666667,5879
98.4675,29.327,3708,0.6386,-9999,2543,4.716666666666667,5300
98.7,29.379,3926,0.5548,-9999,2548,5.183333333333334,5260
98.5754,29.4997,4074,0.5593,1579.74,2916,2.333333333333333,5313
99.7076,29.7364,4498,0.6011,2156.57,2855,0.4333333333333333,5697
98.4695,29.8366,4654,0.5626,1679.47,2991,-1.7166666666666668,5355
99.1699,29.9882,3395,0.6067,-9999,2842,6.933333333333333,5232
99.2768,30.0036,4884,0.0936,1420.08,3086,-4.05,5702
98.9499,30.5348,3338,0.6531,-9999,2730,7.458333333333333,5472
99.6624,30.5578,4789,0.5131,-9999,2948,-4.741666666666666,6254
98.3103,31.0363,4354,0.6201,1947.43,2783,1.2166666666666666,5468
98.4548,31.1869,4427,0.794,-9999,2827,0.6083333333333333,5775
99.6554,31.2291,4480,0.6877,1683.56,2842,-1.7666666666666668,6386
98.526,31.6026,4179,0.6986,1913.92,2796,2.35,5827
99.6788,31.6671,3630,0.6946,-9999,2725,4.725,6322
99.3834,31.8405,3847,0.7457,2113.23,2759,3.25,6218
99.1061,32.0381,4129,0.7313,1971.45,2749,1.1666666666666663,6051
98.299,32.1363,3279,0.6298,-9999,2762,5.208333333333334,5615
99.151,32.1857,4758,0.4143,1315.48,2949,-5.208333333333334,6724
98.4929,32.4522,4422,0.7732,-9999,2848,-2.375,5981
98.6213,32.5774,4648,0.4939,-9999,2836,-4.1,6146
99.6649,32.7047,4202,0.6532,1856.44,2815,-0.9833333333333334,6699
98.6374,33.0345,4331,0.8112,1890.14,2786,-2.4,5854
99.4458,33.1319,4467,0.542,1323.41,2770,-3.925,6501
99.723,33.3789,4490,0.6192,1311.58,2809,-3.5333333333333337,6719
98.7501,33.4411,4751,0.5227,1442.18,2715,-6.933333333333333,5960
99.695,33.451,4252,0.428,1465.17,2791,-2.7583333333333333,6592
99.4093,33.4684,4416,0.5259,1249.7,2788,-2.808333333333333,6211
99.0319,33.5366,4735,0.3552,1234.62,2605,-7.708333333333333,6413
98.3087,33.664,4502,0.6379,1253.05,2663,-5.025,5359
99.5484,33.7034,4281,0.6443,1658.8,2764,-2.1416666666666666,6103
98.9015,33.8299,4436,0.4418,1244.36,2723,-4.141666666666667,5511
99.1002,33.9041,4504,0.5502,1572.82,2784,-4.325,5586
98.6893,33.9246,4449,0.5415,1247.64,2693,-5.141666666666667,5353
98.8015,33.9816,4467,0.6592,1259.91,2691,-4.066666666666666,5241
99.4312,34.1158,4567,0.5133,1170.28,2668,-4.825,5668
98.5133,34.1839,4463,0.505,1251.36,2631,-5.041666666666666,4851
98.5252,34.3005,4382,0.5245,1166.46,2647,-4.291666666666666,4638
99.1722,34.322,4263,0.423,1175.9,2636,-3.4083333333333337,4907
99.0257,34.329,4325,0.3759,-9999,2686,-3.3333333333333335,4890
99.2382,34.3869,4508,0.6052,1274.98,2571,-5.55,5183
99.2119,34.4567,4358,0.6364,1390.81,2723,-4.841666666666667,4905
98.6183,34.5375,4475,0.4528,976.756,2558,-5.15,4519
98.9071,34.7177,4387,0.2669,864.105,2574,-4.633333333333334,4446
98.7076,34.7378,4257,0.3676,902.253,2630,-3.5916666666666663,4137
98.4642,34.8542,4225,0.3543,850.802,2816,-3.9166666666666665,3818
98.8054,34.9132,4603,0.2733,1042.8,2409,-7.2,4514
98.5462,34.9666,4279,0.3,828.091,2706,-4.3,3784
98.9742,35.0398,4826,0.1399,-9999,2595,-8.9,4928
99.033,35.0711,4313,0.4799,1062.71,2580,-5.166666666666666,4159
99.7337,35.0856,4028,0.6882,1816.13,2650,-2.6,4590
98.5405,35.1545,4458,0.4255,1000.63,2499,-5.608333333333333,3860
99.1041,35.2808,4236,0.4617,915.248,2443,-4.808333333333334,4058
99.7099,35.3496,4031,0.5911,1580.83,2330,-3.725,4368
99.3212,35.3815,4307,0.3073,1024.63,2676,-6.208333333333334,4390
98.3358,35.5246,4550,0.3814,1094.01,2244,-8.383333333333333,3761
99.1348,35.5413,4551,0.2317,1034.81,2275,-7.775,4242
99.0698,35.6359,4446,0.4075,-9999,2460,-7.2,4073
99.5054,35.6702,4131,0.5322,1021.74,2520,-3.4416666666666664,4019
99.0781,35.8705,4286,0.2412,-9999,2402,-6.241666666666666,3796
98.5357,35.9148,4530,0.3756,954.18,2306,-7.1083333333333325,3437
99.5182,36.0194,4495,0.3717,-9999,2540,-7.2666666666666675,4394
98.3722,36.0563,3684,0.1588,585.601,2105,-1.9083333333333332,2465
99.5483,36.243,3633,0.4575,886.868,2122,-0.8666666666666666,3373
98.9181,36.2864,4168,0.3121,651.32,2146,-5.616666666666666,3325
99.3675,36.3027,3394,0.191,708.351,2219,1.575,3007
98.4732,36.339,3806,0.1904,645.21,1980,-3.3833333333333337,2594
99.1111,36.3638,4038,0.4167,814.844,2274,-2.833333333333333,3224
99.7614,36.5256,3633,0.3233,806.139,2132,1.2416666666666667,3237
99.2762,36.6042,3077,0.0884,651.771,1906,1.9583333333333333,2602
99.6625,36.8017,3451,0.6385,1204.05,2315,-0.05833333333333333,3163
99.2865,37.0054,3863,0.5845,1069.76,2295,-4.233333333333333,3312
99.7757,37.0617,3381,0.6382,1660.02,2081,0.7583333333333333,3153
98.5464,37.065,3861,0.4597,889.509,2066,-3.475,2811
98.967,37.1245,4043,0.4329,-9999,2468,-5.25,3296
98.8059,37.1489,4165,0.3855,770.796,2318,-6.333333333333334,3303
98.6912,37.2582,4257,0.2835,873.81,2475,-7.416666666666667,3266
99.0151,37.3724,3529,0.4198,868.686,1896,-0.8,2700
98.5158,37.4333,3908,0.4042,821.015,2068,-4.575,2666
99.749,37.5648,4133,0.5736,1357.38,2569,-6.525,3846
99.3293,37.6144,3800,0.6016,1329.66,2178,-5.766666666666667,3260
99.1675,37.7308,4242,0.5096,1104.06,2434,-7.783333333333333,3337
98.9692,37.8394,4365,0.287,-9999,2011,-9.141666666666667,3387
98.5201,37.9216,4078,0.4492,911.923,2177,-7.158333333333333,2889
98.6221,38.0033,4471,0.1196,-9999,1972,-10.408333333333331,3330
98.2666,38.2187,4153,0.2786,836.011,1962,-7.025,2675
99.7589,38.392,3950,0.5475,-9999,2134,-5.116666666666666,3733
98.8918,38.4124,4050,0.4339,939.972,2326,-7.3916666666666675,3068
98.3714,38.4349,3847,0.1353,-9999,2175,-5.9,2554
98.7712,38.4726,4367,0.2189,-9999,1815,-9.325,3326
99.3724,38.6959,4400,0.2117,-9999,1832,-9.341666666666669,3836
98.2837,38.789,3563,0.3997,666.199,1858,-5.033333333333333,2357
98.9912,38.8401,3787,0.3171,838.353,1920,-5.983333333333333,3014
98.4632,38.8588,3595,0.3111,531.238,1793,-4.108333333333333,2458
98.4063,39.2952,3603,0.2056,512.898,1953,-4.433333333333334,2173
100.204,27.0902,4535,0.0601,-9999,3433,0.525,8524
100.636,27.4026,3113,0.5293,-9999,3181,8.533333333333333,7413
101.124,27.8756,2497,0.4721,2088.62,3334,13.566666666666666,8380
101.313,28.2984,3952,0.7199,2075.96,3194,3.675,8333
100.501,28.4688,3830,0.7435,-9999,3149,1.9583333333333333,7460
101.559,28.5333,3720,0.6802,2172.34,3217,4.375,8606
101.051,28.5855,3958,0.5282,1458.66,3148,2.566666666666667,7481
100.49,28.5919,3366,0.4985,1902.75,2919,7.166666666666667,7026
101.817,28.6347,2456,0.7886,-9999,3112,9.916666666666668,8974
100.662,28.7339,4345,0.5959,1848.31,3092,0.4916666666666667,7202
100.747,28.789,4015,0.4952,-9999,3132,1.8416666666666668,7205
100.164,28.8628,4660,0.4891,1895.8,3167,0.33333333333333337,6680
101.662,28.9452,4433,0.7141,2160.31,3110,-0.675,8316
100.769,28.9552,4350,0.6028,2249.47,3089,1.9333333333333331,7208
102.012,28.9612,3343,0.8658,-9999,3163,5.5,8942
101.613,29.0224,4126,0.6644,-9999,3110,-0.5583333333333333,8250
101.79,29.0342,3867,0.8128,-9999,3127,1.9416666666666669,8543
102.191,29.1359,3349,0.8181,-9999,3169,6.841666666666667,9287
101.772,29.3893,4835,0.2468,-9999,2977,-4.425,8861
101.793,29.4891,4229,0.6532,2148.82,3014,-0.825,8795
100.147,29.5349,4597,0.3326,1476.05,3182,-1.625,6236
101.447,29.6608,3871,0.7156,-9999,2957,5.708333333333334,7802
102.196,29.8805,-9999,0.8079,-9999,3546,14.425,11070
101.607,29.9714,3580,0.6938,-9999,2891,5.7,7654
101.956,29.9917,2954,0.7561,2116.69,2883,8.933333333333334,8485
99.8827,30.0126,4378,0.6326,-9999,2949,-0.8333333333333334,5860
101.174,30.0521,3790,0.7264,-9999,3011,4.125,6968
102.249,30.1558,2499,0.8987,-9999,3011,8.466666666666667,8746
101.039,30.1688,3204,0.7251,-9999,2810,9.033333333333331,6655
100.71,30.1805,3870,0.3783,-9999,3018,4.241666666666666,6699
101.037,30.2661,3190,0.6839,2059.55,2940,7.75,6736
100.806,30.2756,3590,0.7337,-9999,2840,5.716666666666667,6606
102.433,30.2793,3128,0.6829,2326.92,3293,4.841666666666667,9079
102.346,30.2946,3203,0.8172,-9999,2983,4.641666666666667,8385
101.925,30.3095,4194,0.7369,2419.55,2989,-2,8228
100.228,30.3986,4382,0.5698,-9999,2790,-0.175,6524
102.23,30.4519,3964,0.7168,2025.74,2888,4.683333333333334,8241
102.183,30.5136,4151,0.7542,2250.93,3086,1.1333333333333333,8135
100.047,30.5561,3883,0.6464,-9999,2909,4.35,6097
101.115,30.5897,4434,0.5977,-9999,2874,0.03333333333333333,6960
100.829,30.6691,4589,0.5715,2332.74,3045,-0.975,6951
102.643,30.6996,3057,0.6627,-9999,3078,6.008333333333334,8403
100.021,30.7468,3952,0.6872,-9999,2810,2.6416666666666666,6166
103.014,30.8079,4510,0.3438,1438.28,3089,-3.2166666666666663,9069
101.687,30.8481,4471,0.601,2144.03,2887,-2.275,7840
101.712,30.8665,3840,0.7957,-9999,2979,2.091666666666667,7369
100.793,30.9248,4449,0.6538,1799.26,2837,-1.2,6932
103.122,30.9262,3143,0.7309,-9999,3258,2.85,8947
100.761,30.9434,4434,0.7031,1988.18,2918,-1.2583333333333333,6963
100.147,30.9446,3785,0.7373,-9999,2846,4.241666666666666,6223
101.692,31.0249,3643,0.7194,-9999,2937,3.45,7233
101.436,31.0956,4582,0.3059,-9999,2869,-1.9416666666666669,7713
101.768,31.1061,4010,0.6303,1979.59,2970,-0.4833333333333333,7720
100.127,31.1348,4371,0.6193,2313.97,2883,-0.375,6594
102.343,31.1413,4012,0.7814,2011.57,2903,1.3833333333333333,7852
101.884,31.1486,3090,0.745,1941.33,2790,8.291666666666668,6800
101.375,31.1746,4734,0.4193,-9999,2943,-4.108333333333333,8093
103.111,31.2178,4156,0.5543,1430.82,2971,-0.7,9187
102.519,31.2586,3934,0.8105,-9999,3034,2.308333333333333,7960
102.432,31.2744,3955,0.7618,-9999,3171,3.3416666666666663,7820
103.263,31.2884,3793,0.5251,2625.15,2991,0.4583333333333333,9546
100.098,31.3519,4694,0.6396,1409.14,2904,-0.6833333333333333,6819
100.145,31.3863,4459,0.6075,2228,2853,1.1166666666666667,6741
101.758,31.3964,4026,0.6912,2193.06,2920,-0.5,7948
102.816,31.401,3113,0.8172,-9999,3227,3.9833333333333334,8358
99.8344,31.5673,4787,0.2161,-9999,2800,-5.825,6913
101.944,31.6608,3545,0.7734,-9999,2955,2.291666666666667,8301
103.795,31.6699,2050,0.8648,-9999,3664,9,8969
102.701,31.717,4257,0.4422,2043.71,2989,-1.9916666666666667,9300
100.636,31.759,3996,0.7182,-9999,2801,0.9666666666666666,7202
101.904,31.7767,3327,0.7963,-9999,3028,7.15,7460
103.124,31.7775,3754,0.7452,2020.85,2954,-0.1,9181
103.174,31.7991,3754,0.6015,-9999,3053,-3.3166666666666664,9444
101.42,31.8269,4582,0.5465,1573.57,2910,-2.35,8345
103.383,31.8422,2996,0.8562,-9999,3197,4.308333333333334,8527
102.118,31.9342,2880,0.824,-9999,2943,10.091666666666669,7540
103.284,31.9361,3804,0.7899,-9999,3055,0.85,8912
101.152,31.944,4366,0.6958,2356.14,2885,-0.1,7914
100.168,32.0148,4355,0.5888,1648.5,2965,-1.45,7234
103.467,32.031,3648,0.7816,-9999,3059,1.425,8847
101.276,32.0536,4434,0.5455,1322.4,2854,-3.3083333333333336,8377
103.847,32.1071,3117,0.6773,-9999,3120,4.633333333333334,9233
100.39,32.1464,3917,0.7212,2179.12,2872,2.1416666666666666,7224
103.092,32.1516,2988,0.8486,-9999,2897,5.583333333333334,8417
103.991,32.1583,3216,0.8515,-9999,3425,4.1,9488
101.807,32.2084,3357,0.7906,-9999,2987,6.4833333333333325,7980
100.788,32.2398,4465,0.581,-9999,2866,-1.7333333333333332,7998
104.006,32.2562,2761,0.8681,-9999,3564,5.475,9203
102.974,32.2762,4254,0.5426,1455.51,2999,-1.9333333333333331,9347
101.364,32.2944,3866,0.7264,2142.6,2881,1.9166666666666667,8248
99.7951,32.3348,4156,0.6818,1933.57,2763,-0.38333333333333336,6945
103.728,32.3655,2695,0.6627,2145.91,2955,7.841666666666667,8290
101.196,32.4272,3807,0.695,2121.39,2890,2.85,8026
103.95,32.4395,3430,0.7719,2507.23,2986,0.29166666666666663,9005
101.973,32.5321,3574,0.7545,2141.01,2918,2.7583333333333333,8223
100.585,32.5362,3957,0.6892,2060.08,2911,-0.25833333333333336,7979
102.463,32.5595,3874,0.7576,2303.06,2976,1.0416666666666663,8629
102.805,32.5619,4427,0.4155,1276.66,2992,-4.458333333333334,9601
104.302,32.609,-9999,0.8078,-9999,3113,2.541666666666667,8406
102.535,32.6101,3801,0.7254,2345.64,2947,0.6083333333333333,8710
100.461,32.6808,4033,0.6831,1844.89,2845,-0.9083333333333334,7786
101.413,32.6814,4350,0.6103,-9999,2924,-1.6333333333333333,8461
100.31,32.7238,4335,0.7218,1804.45,2860,-1.825,7742
101.46,32.7687,3469,0.7252,2148.1,2953,2.55,8185
103.029,32.813,3750,0.79,2435.13,3005,0.475,8746
103.24,32.8348,3934,0.7473,-9999,3058,-0.8916666666666666,8843
101.562,32.8798,4003,0.6791,2036.07,2944,-0.5666666666666667,8538
100.33,32.9944,4269,0.6706,-9999,2879,-2.3583333333333334,7743
102.608,33.0257,3462,0.698,2277.09,3139,2.8833333333333333,8399
103.484,33.123,3923,0.6782,2332.7,3017,-1.2666666666666666,8730
102.645,33.1485,3451,0.7987,2260.87,3298,3.058333333333333,8272
103.218,33.1779,3625,0.6048,2125.69,2978,1.1583333333333334,8255
102.785,33.1996,3482,0.8275,2242.7,3096,2.566666666666667,8202
101.257,33.2342,4734,0.2523,1254.97,2774,-5.05,9016
100.885,33.3107,4364,0.4782,1533.49,2861,-3.9583333333333335,8350
101.53,33.3567,3851,0.7174,2161.76,2996,-0.25,8835
101.789,33.3968,3621,0.796,2361.33,2840,1.3083333333333331,8810
104.111,33.4696,2915,0.8886,-9999,2987,4.116666666666666,7371
101.995,33.5201,3600,0.7949,2327.08,2928,2.1333333333333333,8565
102.542,33.5819,3611,0.8198,2318.5,3057,2.441666666666667,8230
101.652,33.6251,3824,0.8202,2393.2,2913,-0.19166666666666668,8529
102.007,33.7088,3754,0.8175,2375.7,3083,1.1666666666666663,8397
102.475,33.7584,3434,0.7865,2188.52,3168,2.6083333333333334,8102
100.4,33.7995,4078,0.6849,1803.49,2908,-1.2166666666666666,7228
102.136,33.8382,3432,0.78,2260.1,3081,2.333333333333333,8026
102.301,33.8638,3432,0.7674,2232.36,3086,2.7,7960
101.784,33.8705,3693,0.7795,2303.12,3109,0.6333333333333333,8016
103.068,33.874,3794,0.7531,2157.07,3049,0.3416666666666667,8186
101.936,33.8901,3538,0.7974,2352.05,3068,1.3166666666666669,8144
101.592,33.9012,3777,0.7954,2250.7,2979,-0.01666666666666666,8074
100.032,33.9276,4167,0.5884,1700.47,2749,-1.8166666666666669,6479
101.09,34.0354,4161,0.7559,1686.79,2899,-1.6416666666666668,7768
100.331,34.0823,4415,0.6707,1673.37,2936,-4.133333333333334,7178
102.274,34.0886,3694,0.7238,1943.72,2956,0.95,7877
103.458,34.2134,3980,0.5875,1331.24,3000,-2.666666666666667,8016
100.692,34.2861,4437,0.392,1181.17,2647,-4.583333333333334,7290
102.975,34.2981,3957,0.4969,1367.53,2866,-1.575,8114
103.455,34.3803,3481,0.803,-9999,2997,1.925,7643
103.162,34.4079,3560,0.7487,2055.91,2946,0.8916666666666666,7807
100.791,34.4658,4201,0.7134,1627.59,2897,-1.8333333333333333,6789
99.824700000000007,34.478,4037,0.7279,1717.1,2662,-2.3833333333333333,5372
100.687,34.4885,3644,0.7405,1653.63,2870,0.00833333333333333,6486
103.451,34.537,3178,0.8553,2359.59,2890,2.7583333333333333,7170
102.106,34.5955,3531,0.8061,2257.81,2785,1.125,7369
101.043,34.6689,4001,0.7278,1741.51,2801,-1.4583333333333337,6721
