x,y,elev,slope,aspect,ndvi,bio,sm,tem,pre,lst
92.5672,38.5813,2699,0.0405142,45,0.0408,-9999,1116,3.3833333333333337,155,0
91.6832,38.5961,2737,0.0202571,45,0.0388,-9999,1358,3.5416666666666665,237,31.727999999999998
91.6331,38.8183,3040,1.89735,179.351,0.0479,-9999,1507,1.725,287,31.133999999999997
91.6119,38.8836,3053,0.912899,131.82,0.0708,-9999,1259,1.175,305,31.014
91.971,38.896,3555,3.46278,145.095,0.0375,-9999,1314,-1.4833333333333334,386,31.094
92.5416,38.8995,3350,3.64603,247.51,0.0541,-9999,1490,-0.2,272,30.218
91.5331,38.9581,3423,2.83428,196.879,0.0607,-9999,1373,-0.6083333333333333,400,30.824
91.88,39.0377,3591,1.92426,141.041,0.0488,-9999,1560,-1.2916666666666665,407,30.52
93.1673,28.0116,2702,13.2494,153.517,0.0204,-9999,2850,11.833333333333332,8785,0
93.5922,28.2743,2929,18.8991,146.014,0.0439,-9999,3074,8.033333333333333,7240,0
93.0561,28.6256,3829,14.0191,97.1321,0.0449,-9999,2805,2.375,3704,0
93.7891,28.6711,3770,3.88637,355.779,0.0391,-9999,2963,2.333333333333333,5334,0
93.3011,28.782,4374,7.70427,311.704,0.0609,-9999,2859,-0.8,3946,0
94.1436,28.885,3581,21.6754,208.887,0.0312,-9999,2999,4.941666666666666,6286,0
93.9371,28.9982,4840,7.41166,356.75,0.0196,-9999,2618,-3.6333333333333337,5163,0
93.2377,29.1799,5126,8.42078,278.595,0.0452,939.538,2362,-5.7,4660,0
93.54,29.3491,4855,22.0353,203.826,0.2385,1513.74,2697,-2.025,4979,0
93.292,29.4196,4856,6.90405,122.607,0.1615,1061.14,2684,-3.375,4822,0
92.6593,29.5619,5354,11.4566,99.2997,0.0884,-9999,2689,-5.733333333333333,4395,27.742
93.1407,29.9619,3832,21.2856,238.273,0.703,-9999,3008,4.891666666666667,5043,0
94.2465,30.1357,5443,23.6152,121.413,-0.0666,-9999,2533,-12.691666666666666,6633,0
93.8193,30.3599,4835,25.4,124.489,0.5465,-9999,2446,-4,6711,16.442
93.4489,30.3675,5714,0.887378,263.047,-0.0183,-9999,2357,-11.233333333333333,6484,0
94.3698,30.3731,3595,28.1234,14.7968,0.5395,-9999,2884,2.25,6442,0
94.6575,30.4644,5013,6.10802,147.498,-0.0249,-9999,2722,-7.125,6807,0
94.1613,30.4866,5135,14.8332,109.752,0.0172,-9999,2771,-6.675,6957,0
94.6011,30.4906,4557,11.6214,287.4,-0.0078,-9999,2438,-6.675,6847,0
93.6551,30.6042,4490,7.567,200.72,0.6689,-9999,2829,-0.025,6834,27.869999999999997
92.9878,30.6303,5271,8.20965,336.567,0.2208,1252.67,2367,-6.166666666666666,6298,17.948
93.4578,30.6341,5237,10.8301,249.339,0.1029,-9999,2429,-5.616666666666666,6920,27.35
94.2471,30.6634,4841,12.8836,334.457,0.2449,-9999,2361,-6.025,6858,0
94.5169,30.7805,5194,3.09528,108.184,0.018,-9999,2509,-7.791666666666667,6979,0
92.9397,30.8207,5281,1.00303,118.578,0.3086,-9999,2799,-6.791666666666667,6316,0
92.9743,30.911,5369,1.6227,37.8306,0.0873,-9999,2359,-7.2333333333333325,6361,0
94.4435,30.9209,5247,11.5509,153.247,0.2855,1396.03,2393,-9.216666666666667,7052,0
94.1576,31.1681,4330,16.167,320.985,0.7094,2204.86,2873,-0.2833333333333333,6880,0
94.1729,31.2299,4345,11.488,85.131,0.7045,-9999,2621,1.3083333333333333,6675,0.5980000000000001
94.3959,31.2453,4365,12.6566,199.544,0.7461,-9999,2937,1.9,6586,0
92.854,31.2782,5357,4.01812,24.8321,0.191,-9999,2604,-7.55,6306,0
93.2312,31.2828,5113,10.0783,332.48,0.2795,1451.48,2983,-6.266666666666667,6864,0
93.6018,31.2859,5558,1.69944,93.1397,0.1441,-9999,2171,-9.358333333333333,7078,0
93.9993,31.2926,4506,7.13362,91.2018,0.7582,1691.55,2915,-3.033333333333333,7169,0
93.1879,31.3254,5019,8.22935,114.239,0.0843,1366.28,2527,-4.758333333333334,6763,0
92.9472,31.3968,4588,3.78794,4.54804,0.691,1724.29,2885,-1.425,6086,0
93.2849,31.5214,4273,10.4507,39.1692,0.6108,1806.46,2839,1.25,6186,0
94.3793,31.5721,4863,9.48783,356.87,0.358,1362.31,2859,-4.116666666666666,7019,0
93.6843,31.6839,4765,13.3232,27.2684,0.6151,1751.59,2904,-3.4166666666666665,6797,0
93.2845,31.7349,5215,1.21769,88.6521,-0.0531,1302.72,2334,-7.866666666666667,6781,0
94.2456,31.8088,5182,9.01687,189.522,0.30620000000000003,-9999,2767,-5.025,7047,0
92.6812,31.8211,4415,1.76181,178.603,0.4139,1163.8,2682,0.2,5242,0
93.2102,31.8351,4894,1.6189,237.645,0.4375,1277.19,2783,-3.8833333333333337,6379,0
94.3549,31.8428,4397,5.99956,177.546,0.6949,1725.6,2934,-1.5583333333333333,6503,0
92.6574,31.8568,4603,3.60783,168.913,0.3976,1288.94,2615,-0.8833333333333334,5345,0
93.8592,31.8606,4278,8.20858,188.622,0.599,1847.05,2768,0.8,6264,0
92.8467,31.8698,4501,2.87426,261.265,0.2754,1166.94,2531,0.20833333333333334,5461,0
93.7594,31.9613,4169,9.2205,43.5648,0.6192,1649.63,2753,2.925,5987,0
93.9367,32.2225,4928,1.81173,257.447,0.5063,1335.92,2966,-4.866666666666666,6719,0
93.7858,32.2825,4428,1.98667,344.962,0.6832,1729.72,2832,-1.0166666666666666,6147,0
93.87,32.3057,4786,7.07565,287.888,0.49370000000000003,1310.38,2846,-4.125,6537,0
94.1406,32.6776,4899,1.2393,33.6901,0.4885,1165.54,2578,-5.116666666666666,6132,0
93.4413,32.7609,4789,0.179192,357.709,0.382,1228.58,2563,-3.9916666666666663,5609,0
94.1747,32.7956,4872,4.57712,159.528,0.4603,1125.48,2421,-4.683333333333334,5973,0
92.9589,32.8122,5185,2.78362,35.161,0.4048,1153.38,2583,-8.191666666666666,5636,0
94.0801,32.8149,4805,1.60313,252.051,0.3993,1151.37,2559,-4.166666666666666,5827,0
94.3172,32.8549,4809,0.820607,189.545,0.6168,1662.42,2783,-4.633333333333334,5922,0
93.9985,32.9057,4735,1.01123,142.481,0.4414,1249.15,2731,-3.7666666666666666,5613,0
93.4643,32.9399,4748,0.899032,300.651,0.4055,1174.35,2644,-3.7833333333333337,5371,0
94.5399,32.9668,5144,3.47954,211.893,0.2144,1143.2,2382,-6.816666666666667,6302,0
93.6378,33.0637,4769,0.950595,239.184,0.2853,1111.15,2613,-3.9416666666666664,5238,0
94.0961,33.1728,4635,1.21596,127.342,0.4355,1251.17,2606,-3.2083333333333335,5232,0
94.1981,33.3033,4877,4.88841,221.682,0.3441,1157.91,2458,-5.8,5453,0
92.9956,33.3365,4749,1.87773,92.6224,0.3289,957.542,2730,-3.8416666666666663,4675,0
94.0644,33.3517,4927,6.22066,284.817,0.3002,1200.23,2419,-6.083333333333334,5398,0
94.6892,33.7463,5100,4.70159,201.3,0.2175,1253.35,2191,-9.075,5363,0
93.4464,33.8662,4600,1.37592,6.27433,0.4268,896.81,2624,-3.1,4184,0
94.4561,33.9522,4917,2.86287,294.515,0.3409,-9999,2583,-7.1083333333333325,4956,0
93.7522,34.0579,4680,2.19766,173.454,0.4929,901.18,2645,-3.325,4179,0
93.1206,34.1233,4594,6.15541,202.344,0.1883,-9999,2416,-2.691666666666667,3790,0
93.5142,34.2263,4420,0.885759,186.033,0.0925,661.578,2306,-1.8416666666666668,3591,0
94.1,34.2705,4538,1.22034,27.6176,0.4916,786.637,2597,-3.7833333333333337,3986,0
94.2153,34.2872,5046,4.66093,237.65,0.2769,-9999,2397,-7.416666666666667,4818,0
94.0149,34.3275,4502,0.678582,45,0.5207,852.155,2647,-3.275,3815,0
93.5696,34.4374,5075,4.4109,232.109,0.2636,-9999,2216,-6.9,4303,0
94.5698,34.456,4606,4.22912,319.525,0.5522,1135.45,2658,-4.333333333333334,3937,0
93.3479,34.5092,4958,3.90229,141.996,0.3662,1025.95,2479,-5.641666666666667,3748,0
93.4528,34.5182,4905,3.35238,166.675,0.4235,738.482,2456,-4.966666666666667,3670,0
94.7709,34.5647,4624,7.13641,328.389,0.4708,1120.98,2555,-5.566666666666666,4113,0
93.8096,34.5809,4433,1.10957,23.587,0.3119,733.198,2336,-2.7416666666666667,3426,0
94.7725,34.6062,4431,0.623108,307.528,0.5853,1229.72,2610,-3.6583333333333337,3565,0
93.1617,34.6195,4899,9.17946,31.2678,0.2373,-9999,2010,-6.041666666666666,3417,0
94.3726,34.6212,4738,6.39283,354.366,0.3325,698.727,2360,-3.8166666666666664,3432,0
93.464,34.6853,4475,0.577397,226.005,0.3305,683.764,2582,-3.166666666666667,3083,0
92.9579,34.9837,4611,0.8108,183.545,0.1965,-9999,2401,-4.025,2955,0
94.7053,35.0238,4440,3.67508,101.791,0.2296,826.964,2482,-2.5166666666666666,2824,0
93.3211,35.0649,4854,3.24607,187.344,0.334,617.243,2476,-5.625,3406,4.954
92.9052,35.3465,4864,3.3683,189.782,0.1725,497.797,2018,-6.358333333333333,3394,0
93.8271,35.3984,4527,0.651042,230.356,0.1897,534.808,2592,-3.9166666666666665,2350,0
94.2187,35.4312,4765,3.22474,249.072,0.1473,-9999,2359,-5.108333333333333,2775,0
94.6735,35.5283,4780,0.989913,176.682,0.1196,-9999,2557,-6.741666666666667,2829,0
94.0771,35.62,4736,0.516145,209.055,0.1398,615.821,2373,-6.3,2635,0
94.2197,35.6651,5388,12.4686,347.496,-0.047,-9999,1993,-13.141666666666666,3902,0
94.5425,35.7603,4478,12.9196,199.58,0.2721,-9999,2296,-2.825,1988,0
92.8112,35.818,4475,2.49457,260.754,-0.0125,-9999,2088,-4.341666666666667,2360,0
94.0011,35.8359,4012,6.84749,46.6872,0.3443,682.848,2087,-0.7083333333333333,1470,0
94.5627,35.8652,3692,11.2232,349.143,0.1866,-9999,2076,-0.4416666666666667,1308,0
93.0858,35.9053,5031,5.72838,60.4322,0.0199,697.663,2058,-10.025,3166,17.244
94.692,36.139,3297,2.39345,87.2574,0.0718,447.476,1409,2.8583333333333334,714,0
93.1697,36.3202,4833,5.54746,90.0737,0.1092,-9999,2010,-6.316666666666666,2489,0
94.1497,36.3447,2946,2.01859,58.3392,0.0648,-9999,1379,4.058333333333334,440,0
93.986,36.3538,3138,5.11625,100.62,0.082,444.025,1308,3.45,512,0
94.4654,36.3952,2807,0.328043,36.1193,0.2032,801.591,1153,5.075,372,0
93.6368,36.3963,3324,2.06952,1.38752,0.0667,426.226,1356,2.2416666666666667,711,0
94.5764,36.4145,2800,0.28014,355.601,0.1376,583.281,1348,5.016666666666667,369,0
93.2628,36.4657,3532,2.00905,283.392,0.0733,-9999,1494,0.4833333333333333,963,3.652
93.9077,36.6151,2789,0.338508,6.07246,0.0663,503.356,1434,4.391666666666667,349,7.322
93.832,36.6393,2792,0.53632,55.8855,0.063,413.061,1506,4.316666666666666,357,30.942
94.685,36.688,2707,0.131671,22.3801,0.1133,535.507,1632,5.008333333333334,334,0
94.1293,36.7481,2724,0.150571,25.3462,0.0601,-9999,1553,4.583333333333334,301,0
93.1869,36.7501,3122,1.53987,342.408,0.062,-9999,1272,2.441666666666667,492,18.816
94.7868,36.8067,2692,0.0506428,8.1301,0.0311,-9999,2082,5.733333333333333,316,0
93.6296,36.8394,2761,0.326633,15.2551,0.1361,531.243,1263,4.375,287,0
93.5659,36.9579,2753,0.186211,90,0.0643,-9999,1597,4.375,267,0
92.8768,36.9695,2974,0.223057,264.472,0.0448,-9999,1447,3.2,409,0
94.2891,37.044,2679,0.0202571,135,0.05,-9999,2008,4.291666666666666,292,0
93.5189,37.1489,2744,0.151928,45,0.1055,789.389,1531,4.033333333333333,278,0
93.6154,37.2003,2723,0.0933806,57.5288,0.0521,435.454,1622,4.325,231,31.060000000000002
94.3949,37.2034,2684,0.0545439,203.199,0.0187,-9999,1786,5.2,228,0
94.3565,37.2768,2723,0.114591,180,0.0535,-9999,1252,4.591666666666667,262,0
94.4708,37.2784,2702,0.0791065,84.8056,0.0593,-9999,1404,4.841666666666667,281,0
94.2744,37.2932,2727,0.151928,188.13,0.0486,-9999,1288,4.475,252,30.866000000000003
92.7709,37.3299,2802,0.652301,19.2307,0.044,538.588,1353,3.775,285,31.060000000000002
93.0807,37.4085,2747,0.137763,117.897,0.055,-9999,1620,4.183333333333334,210,0
93.6352,37.5052,2693,0.0429718,0,0.067,848.241,1337,4.183333333333334,194,0
92.6698,37.512,2756,0.498761,57.9074,0.0785,-9999,1408,3.9583333333333335,222,0
93.0497,37.5881,2778,0.167044,30.9638,0.0511,-9999,1216,3.75,190,1.232
94.2225,37.6513,2717,0.572401,328.299,0.0502,-9999,1376,4.508333333333334,199,0
93.692,37.7134,2835,1.04096,64.3164,0.0605,-9999,1382,3.875,162,30.498
94.2281,37.7936,2781,0.194563,276.34,0.0575,-9999,1269,4.175,217,30.708
93.4144,37.8091,2708,0.480215,252.646,0.0474,-9999,1501,4.016666666666667,158,31.633999999999997
92.972,37.8154,2709,0.137763,98.9726,0.0469,-9999,1360,3.9833333333333334,166,0
93.7536,37.8441,2720,0.193505,92.1211,0.0465,-9999,1331,4.025,148,30.895999999999997
94.6918,37.8618,2887,0.298059,324.782,0.0552,-9999,1401,3.275,335,0
93.8608,37.8741,2664,0.182595,311.82,0.0458,-9999,1245,4.333333333333334,144,0
93.8626,38.1474,2796,1.63587,23.1986,0.0418,-9999,1251,3.5416666666666665,156,30.526
93.4599,38.1601,2714,0.784833,62.2658,0.0441,-9999,1279,3.8333333333333335,96,0
93.8848,38.289,2737,0.143239,216.87,0.0326,-9999,1220,3.75,164,0
93.7272,38.3404,2749,0.125283,329.036,0.034,-9999,1413,3.5416666666666665,134,0
92.8193,38.5488,2774,0.192708,138.013,0.0446,-9999,1077,3.2166666666666663,127,0
93.4201,38.5633,2775,0.125283,59.0362,0.0202,-9999,1532,3.166666666666667,167,0
94.0904,38.5668,3422,5.34953,215.876,0.0806,-9999,1676,0.11666666666666667,522,0
94.4764,38.6382,2985,0.49639,316.169,0.0553,-9999,1376,2.0083333333333333,391,0
93.097,38.6419,2741,0.0590591,255.964,0.0389,-9999,1467,2.833333333333333,258,0
92.665,38.7248,2741,0.3878,274.236,0.0458,-9999,1461,3.4,119,29.451999999999998
93.2443,38.7317,2747,0.944209,260.395,0.0447,-9999,1403,3.1166666666666667,204,0
92.9649,38.7556,2732,0.0101286,225,0.0425,-9999,1497,2.933333333333333,222,0
94.2688,38.79,2855,0.302161,328.57,0.1256,1171.64,1661,1.9166666666666667,425,0
93.8163,38.7992,3104,8.74889,5.73375,0.0566,-9999,1500,0.016666666666666666,409,0
94.6657,38.8617,3062,0.338508,263.928,0.0579,-9999,1205,1.6166666666666667,327,0
94.6998,39.0631,3270,1.69555,217.451,0.0635,-9999,1401,0.5583333333333333,371,0
94.0382,39.2135,3523,4.34117,130.325,0.0591,-9999,1495,-2.1083333333333334,725,29.589999999999996
94.7798,39.3372,3678,4.24693,220.905,0.0879,665.884,1388,-3.9333333333333336,460,29.668
93.5321,39.4441,3246,5.0939,3.21548,0.149,986.687,1549,-0.30833333333333335,486,29.439999999999998
97.1586,28.0524,4031,14.3735,248.541,0.2577,-9999,2827,1.2,8889,0
97.0415,28.2586,1990,21.3933,267.458,0.0754,-9999,2828,16.45,21597,0
96.8029,28.3003,-9999,-9999,-9999,0.1704,-9999,2962,1.4083333333333334,8931,0
97.2386,28.3357,3916,11.7579,0.791423,0.0424,2232.89,2882,2.033333333333333,8546,0
96.5555,28.4638,3116,31.7447,87.2902,0.0316,-9999,2993,11.25,14411,0
96.1545,28.5243,-9999,-9999,-9999,0.031,-9999,3028,4.108333333333333,9405,0
98.2305,28.5271,3744,18.1953,78.861,0.2542,-9999,3029,4.491666666666666,6885,0
95.9957,28.6661,-9999,-9999,-9999,0.2329,-9999,2836,17.308333333333334,19282,0
95.6246,28.8521,-9999,-9999,-9999,0.3827,-9999,2923,11.541666666666668,11621,0
95.5754,28.8627,-9999,-9999,-9999,0.2289,-9999,3058,11.633333333333333,11504,0
97.0397,28.8879,4547,5.45101,243.804,0.0365,2233.82,2755,-1.45,7038,0
95.5776,29.0164,3674,11.5985,82.2647,0.0489,-9999,3248,4.516666666666667,8349,0
94.9576,29.0247,-9999,-9999,-9999,0.0604,-9999,2848,15.233333333333334,12619,0
95.8929,29.0428,3654,21.1656,233.877,0.0444,-9999,3056,5.658333333333333,8431,0
96.0707,29.0651,3802,13.1194,299.425,0.0262,-9999,2997,1.4083333333333334,7697,0
95.237,29.0685,3649,6.58689,280.604,0.0288,-9999,2653,2.65,7168,0
96.6206,29.156,4569,26.6339,105.127,0.0027,-9999,2653,-3.6583333333333337,6995,0
96.8886,29.2238,5099,19.5556,288.805,-0.0339,-9999,2707,-7.425,6423,0
96.3033,29.2773,2635,12.8775,61.0245,0.2729,-9999,2730,4.541666666666666,8407,0
94.8637,29.3461,3394,8.84523,133.503,0.0219,-9999,2979,2.058333333333333,7077,0
97.287,29.4083,5021,12.814,233.357,0.0284,-9999,2719,-6.075,6211,0
95.0162,29.4801,4398,23.8046,214.284,0.021,1290.63,2871,-0.8833333333333334,6583,0
96.9185,29.4903,4712,14.2975,303.558,0.0335,1417.14,2680,-2.058333333333333,6393,0
95.9611,29.497,4909,3.35787,177.68,0.032,-9999,2738,-2.55,6726,0
97.0146,29.5477,5388,2.92634,50.1586,0.0552,-9999,2410,-10.125,6123,0
97.1981,29.569,5363,3.35792,199.67,0.0229,-9999,2809,-7.083333333333333,6087,0
95.7686,29.6134,3547,17.5378,219.028,0.04,-9999,3107,1.8833333333333333,7444,0
96.7162,29.6442,4598,15.0845,85.638,0.0832,-9999,2752,-2.5166666666666666,6205,0
97.6386,29.6483,4798,7.84623,31.4985,0.3721,1388.3,2798,-3.166666666666667,5629,0
96.8369,29.7073,4850,13.7932,233.906,0.028,1352.43,2390,-6.866666666666667,6091,0
96.2232,29.7102,4485,30.3672,248.827,0.063,-9999,2589,-0.075,6786,0
97.878,29.8643,4922,9.94272,107.427,0.2131,-9999,2744,-2.933333333333333,5571,0
96.2275,30.0087,5163,14.0925,155.055,0.0534,-9999,2697,-4.916666666666666,6339,0
95.5349,30.0869,3037,6.66088,26.9216,0.0959,-9999,2724,7.658333333333333,7569,0
97.7686,30.1349,5217,1.23736,235.85,0.1223,-9999,2573,-6.341666666666667,5733,0
95.8699,30.1672,4489,9.70503,115.685,0.1077,-9999,2612,-2.8833333333333333,6656,0
97.483,30.2328,4357,4.21753,310.738,0.3634,1526.04,2507,1.6833333333333331,5330,0
94.8555,30.3122,3806,17.9226,213.524,0.17,-9999,3009,0.95,6734,0
96.5367,30.3694,3762,24.148,59.7102,0.234,1475.14,2436,4.075,5982,0
95.1385,30.5245,5086,11.879,347.996,-0.0191,-9999,2664,-8.183333333333334,6931,0
98.1776,30.5951,4183,7.77278,280.981,0.5743,-9999,2878,2.958333333333333,5241,0
96.94,30.6211,4877,6.29748,351.007,0.5572,2055.5,2848,-4.108333333333333,5787,0
95.6545,30.6335,5082,18.1521,131.94,0.2915,1389.53,2540,-4.808333333333334,6362,0
96.9005,30.7158,4377,2.61206,332.592,0.0862,1298.13,2811,1.0333333333333334,5550,0
97.3628,30.7829,3204,5.93773,77.7177,0.1775,1436.5,2597,7.875,5172,0
96.2938,30.796,4413,18.8271,355.437,0.369,-9999,2577,-0.5166666666666667,6010,0
96.2713,30.8514,3912,27.3017,34.2827,0.5299,-9999,2427,4.141666666666667,5737,0
97.5766,30.8662,4289,6.98625,357.018,0.3486,1733.67,2741,1.3583333333333334,5372,0
98.0853,30.9316,4571,8.29077,86.8529,0.6056,-9999,2889,-1,5609,0
95.9481,30.9418,3747,11.6587,165.762,0.6156,1486.85,2369,7.041666666666667,5884,0
96.8413,31.123,4071,10.358,230.606,0.5975,1908.19,2871,2.7,5352,0
95.0676,31.1609,3661,1.61266,99.7132,0.9419,-9999,2861,5.566666666666666,6220,0
96.949,31.2145,3952,10.415,166.871,0.7463,-9999,2807,4.625,5149,0
97.8859,31.2188,4072,7.5933,23.3679,0.5677,1973.04,2920,2.45,5495,0
97.9802,31.2249,4155,7.5771,132.944,0.2964,1991.99,2828,3.183333333333333,5442,0
97.3479,31.2688,4739,8.11958,225.71,0.676,2112.79,2815,-2.625,5730,0
95.2375,31.3635,4972,9.74368,130.986,0.1962,1473.16,2440,-5.033333333333333,7092,0
96.2635,31.6194,4574,10.0367,54.3118,0.4818,1525.73,2671,-3.9416666666666664,6388,0
95.2383,31.621,4847,10.6614,169.75,0.6069,1338.94,2676,-3.925,6969,0
97.228,31.6362,4413,11.4299,240.519,0.5844,1222.91,2615,-2.716666666666667,5908,0
97.1408,31.7175,4306,11.6839,248.475,0.6776,2010.93,2717,1.0333333333333334,5612,0
95.3618,31.7185,4499,13.9225,304.772,0.3074,1723.88,2590,-9.2,7256,0
95.4568,31.7488,4802,11.8355,223.453,0.4243,-9999,2546,-5.908333333333333,6764,0
95.3707,31.7493,4929,10.749,305.134,0.5859,1581.25,2894,-6.7,7065,0
96.2836,31.818,4257,2.51241,81.3159,0.6324,1741.13,2842,2.65,5857,0
95.0948,31.8197,4140,8.03247,108.756,0.8079,-9999,2930,-1.1916666666666667,6517,0
97.8553,31.8229,4419,4.41441,92.5057,0.5312,2023.42,2866,-0.65,5994,0
95.0054,31.8463,4812,14.2204,230.042,0.4664,-9999,2454,-5.433333333333334,6904,0
96.2014,31.8943,4268,8.50229,3.25956,0.6062,2079.96,2897,0.475,5942,0
95.4314,32.0501,5155,3.8091,346.538,0.3132,-9999,2562,-6.975,6766,0
96.899,32.0559,4503,7.70958,259.25,0.6524,-9999,2854,0.04166666666666667,5734,0
96.8065,32.0704,4381,10.1213,251.717,0.6648,2079.04,2881,0.8333333333333334,5693,0
95.3413,32.1134,4579,1.15401,267.51,0.7252,1378.64,2919,-4.158333333333333,6491,0
95.9288,32.1499,4835,7.51322,33.0876,0.184,-9999,2484,-4.5,6456,0
97.7971,32.3596,4615,7.38805,335.51,0.3063,-9999,2817,-4.35,6079,0
97.2561,32.3818,4290,10.9636,267.263,0.7106,2108.06,2773,-1.3416666666666666,5935,0
97.0834,32.4162,4158,3.59218,217.395,0.7507,1949.27,2794,0.35,5680,0
96.3888,32.4224,3814,2.11903,337.767,0.6842,1619.41,2826,3.5416666666666665,5248,0
95.9862,32.425,4447,4.02157,73.0471,0.6326,1654.39,2914,-1.55,5915,0
97.0084,32.5393,4420,5.18155,3.63545,0.5574,1655.74,2800,-3.2416666666666663,6140,0
95.2044,32.5461,4711,10.5098,102.491,0.5336,1323.15,2794,-3.3333333333333335,6086,0
95.7871,32.5632,4624,10.1055,160.498,0.4695,1074.21,2775,-2.45,6047,0
96.6256,32.624,4564,6.76867,307.727,0.5009,2051.08,2848,-3.1333333333333333,6016,0
95.4514,32.6969,5128,5.63291,68.6705,0.2547,-9999,2450,-7.166666666666667,6493,0
95.8418,32.7014,4395,5.75028,192.984,0.5982,1271.77,2853,-0.5333333333333333,5634,0
97.6527,32.7691,4443,6.51963,7.22607,0.6636,1611.14,2817,-4.708333333333334,6161,0
96.4351,32.7787,4565,9.30616,204.278,0.5826,1576.02,2862,-3.55,6112,0
97.7875,32.8371,4922,2.24205,36.4309,0.3921,1296.69,2854,-6.3,6345,0
97.3619,32.8673,4356,16.0664,45.8441,0.7014,1982.4,2723,-0.925,5895,0
95.3455,32.8674,4059,3.16238,270,0.6409,1876.42,2860,-0.625,5556,0
95.2144,32.9148,4111,9.77623,212.076,0.5358,1351.5,2844,0.8916666666666666,5285,0
96.5,32.9645,4781,1.33135,11.7934,0.4111,1161.62,2731,-4.616666666666666,6093,0
95.5735,32.9722,4312,4.6255,332.287,0.5503,1682.84,2896,-1.0666666666666667,5428,0
95.458,32.9782,4913,7.4288,180.824,0.2068,1113.7,2488,-5.125,6157,0
95.8466,33.0816,4678,6.00714,316.733,0.3232,1103.59,2594,-4.941666666666666,6000,0
95.0458,33.0835,4641,9.95234,211.958,0.5451,1347.05,2946,-2.683333333333333,5510,0
97.1088,33.1381,3618,2.34607,336.251,0.4836,-9999,2827,1.475,5119,0
97.7976,33.1836,4349,1.61539,155.934,0.6536,1804.59,2798,-1.5333333333333334,5684,0
95.8308,33.2525,4929,3.55205,349.324,0.2967,-9999,2643,-8.275,6179,0
95.6411,33.2791,4912,5.84257,158.952,0.3852,1123.53,2743,-6.683333333333333,5933,0
96.1732,33.4776,4598,7.71685,245.066,0.6315,1274.54,2812,-4.233333333333333,5557,0
94.9668,33.5173,5294,11.4789,124.365,0.1398,-9999,2308,-8.591666666666667,5734,0
96.0211,33.6634,4849,3.36413,30.5459,0.4426,-9999,2712,-5.308333333333334,5512,0
95.0743,33.7207,5044,5.989,128.809,0.0885,-9999,2562,-8.716666666666667,5466,0
95.6624,33.765,4475,8.6176,26.713,0.6927,1556.21,2899,-2.675,4935,0
97.5885,33.8206,4628,4.74657,250.201,0.3573,1123.47,2662,-5.183333333333334,5350,0
95.1157,33.8952,4778,5.66471,51.0357,0.3836,-9999,2718,-5.8,5028,0
95.7417,33.9243,4801,6.71508,224.398,0.5405,1322.18,2859,-3.041666666666667,4786,0
96.2235,33.9353,4776,6.20242,358.22,0.1985,1213.92,2773,-7.066666666666667,5343,0
95.133,34.0049,4858,4.46727,41.2377,0.5373,-9999,2770,-7.2,5110,0
95.5849,34.0064,4646,4.72243,60.6422,0.5689,1794.97,2762,-5.375,4931,0
95.851,34.0717,4524,2.82148,40.6801,0.5427,1381.99,2784,-2.2583333333333333,4474,0
97.2291,34.129,4524,0.295814,353.047,0.5432,1206.98,2753,-5.008333333333334,4720,0
95.8884,34.1436,4419,4.66198,196.657,0.4083,1061.39,2704,-2.825,4491,0
95.5977,34.194,4181,2.83441,159.918,0.5387,1263.36,2688,-1.225,4101,0
96.8265,34.2063,4537,3.46548,71.7146,0.3459,1055.76,2744,-4.733333333333333,4678,0
95.9843,34.2273,4717,5.1344,46.9167,0.5254,-9999,2775,-6.358333333333333,4670,0
97.9587,34.348,4538,1.51288,19.6356,0.4773,1151.48,2741,-5.575,4422,0
97.4248,34.4316,4472,0.895889,267.709,0.4977,1167.75,2758,-4.941666666666666,4203,0
95.2362,34.444,4332,5.84408,20.294,0.5304,872.082,2622,-2.341666666666667,3745,0
97.2626,34.4544,4532,0.122384,20.556,0.5224,1167.12,2689,-5.333333333333334,4224,0
95.0449,34.4654,4846,5.93036,8.44213,0.4446,-9999,2485,-6.091666666666667,4493,0
96.4828,34.5098,4663,1.80638,82.2553,0.3984,1164.41,2699,-6.2,4243,0
97.2331,34.525,4459,2.71913,195.573,0.3594,1003.47,2531,-4.625,4013,0
94.9828,34.5291,4429,6.50868,70.8107,0.4866,1204.64,2740,-3.4166666666666665,3741,0
96.1189,34.5455,4647,2.70678,204.193,0.3726,975.028,2734,-5.575,4086,0
96.4383,34.5548,4676,1.53116,97.5238,0.4506,1202.48,2741,-6.233333333333333,4158,0
96.5847,34.5694,4736,2.53558,83.5169,0.4452,955.371,2624,-6.716666666666667,4275,0
95.421,34.5939,4603,2.15209,233.931,0.4825,1110.18,2719,-4.05,3918,0
98.1022,34.601,4225,0.183435,321.34,0.3804,1131.79,2660,-2.8833333333333333,3779,0
96.2697,34.6262,4735,2.45458,35.2658,0.369,992.177,2701,-6.966666666666667,4146,0
97.3934,34.6428,4504,3.56566,34.8696,0.3948,956.154,2612,-5.683333333333334,4028,0
95.7501,34.6745,4877,1.1508100000000001,110.014,0.4249,-9999,2624,-6.958333333333333,4131,0
95.4579,34.6771,4854,10.7868,260.902,0.3478,1192.98,2263,-5.583333333333334,3943,0
