x,y,z
2045.2105263157894,2095.964705882353,2185.6197183098593
1995.780487804878,2171.4647887323945,2339.5454545454545
2232.851063829787,2137.21978021978,2247.7619047619046
2058.815789473684,1858.3157894736842,2211.3478260869565
1958,2164.871794871795,2208.9661016949153
2001.0645161290322,1955.6285714285714,2005.5
2014.4705882352941,2187.3793103448274,2182.7702702702704
2064.7179487179487,2136.215909090909,2333.4615384615386
2001.0645161290322,1955.6285714285714,2005.5
2041.0975609756097,1927.1,2271.448275862069
2071.4772727272725,1999.5405405405406,2151.098039215686
2138.55,2184.6153846153848,2150.25641025641
1968.2162162162163,2198.753424657534,2129.735294117647
2041.0975609756097,1927.1,2271.448275862069
2001.0645161290322,1955.6285714285714,2005.5
2198.7254901960782,2127.2105263157896,2269.0506329113923
2112.509090909091,2117.7804878048782,2186.304347826087
1993.2941176470588,1971.5555555555557,2291.9661016949153
2001.0645161290322,1955.6285714285714,2005.5
2083.1111111111113,2034.3478260869565,2136.6046511627906
2029.7857142857142,2070.1666666666665,2289.5079365079364
1993.4761904761904,2186.2727272727275,2267.3703703703704
1875.4358974358975,2148.3194444444443,2338.754385964912
2013.0217391304348,2149.065789473684,2278.1309523809523
2306.3684210526317,2140.6530612244896,2265.9883720930234
2057.189189189189,1858.3157894736842,2211.3478260869565
1993.8367346938776,1931.45,2270.2166666666667
1957.6176470588234,2154.2625,2209.439393939394
1994.025641025641,2197.12987012987,2208.5
1933.4130434782608,2151.342857142857,2319.377358490566
2001.0645161290322,1955.6285714285714,2005.5
2081.222222222222,2011.8048780487804,2187.843137254902
1934.2790697674418,2123.144927536232,2190.8196721311474
1993.4761904761904,2186.2727272727275,2267.3703703703704
2167.6,2160.3333333333335,2288.8395061728397
1930.525,2205.909090909091,2248.2923076923075
1942.1304347826087,2103.3870967741937,2226.5714285714284
2060.032258064516,2194.9032258064517,2268.189189189189
2053.6451612903224,1984.5897435897436,2250.6304347826085
1889.974358974359,2110.8,2211.6451612903224
1889.974358974359,2110.8,2211.6451612903224
1959.8139534883721,2108.9032258064517,2250.6190476190477
2128.2586206896553,2128.2631578947367,2305.6629213483147
2247.66,2139.159574468085,2263.6626506024095
2034.611111111111,1886.7948717948718,2062.027777777778
1876.0833333333333,2203.1341463414633,2294.095890410959
2010.3166666666666,2239.022988505747,2268.189189189189
2014.88,2042.0833333333333,2207.1190476190477
1931.6470588235295,1917.8620689655172,2157.2127659574467
1913.96875,2071.217391304348,2186.74
2027.3513513513512,2056.3076923076924,2174.6923076923076
1893.7317073170732,2025.5471698113208,2264.410714285714
1978.9322033898304,2058.0731707317073,2341.453488372093
1967.111111111111,1896.125,2153.0851063829787
2055.304347826087,2051.98,2207.1190476190477
2140.3333333333335,2123.788888888889,2246.5274725274726
2049.818181818182,1940.4,2069.114285714286
2119.5925925925926,2007.7888888888888,2315.9545454545455
1910.1914893617022,2163.3783783783783,2284.581818181818
1882.0222222222221,2046.7391304347825,2256.1525423728813
1809.265306122449,2206.34375,2264.057142857143
2059.9795918367345,2240.0722891566265,2263.6341463414633
2055.304347826087,2051.98,2207.1190476190477
2039.4054054054054,2013.9722222222222,2178.566037735849
2018.0416666666667,1940.4,2069.114285714286
2019.3225806451612,2028.9565217391305,2308.453608247423
1854.5652173913043,2233.351063829787,2290.818181818182
1750.4594594594594,2198.4523809523807,2302.181818181818
1994.375,1917.5277777777778,2033.2972972972973
2034.611111111111,1886.7948717948718,2062.027777777778
1927.264705882353,2037,2220.923076923077
1912,2178.21978021978,2224.34375
1750.4594594594594,2198.4523809523807,2302.181818181818
2048.7291666666665,2278.084210526316,2293.185567010309
1912.21875,2025.1914893617022,2276.5636363636363
2025.2264150943397,2252.9466666666667,2277.6511627906975
1957.2941176470588,2012,2178.566037735849
1912.439024390244,2034.448275862069,2264.410714285714
1837.9074074074074,2069.2,2222.3653846153848
1979,1927.9545454545455,2053.5853658536585
1971.9117647058824,1916.2413793103449,2169.4347826086955
1979,1927.9545454545455,2053.5853658536585
2127.188679245283,2023.3375,2295.518987341772
2021.4166666666667,2014.9411764705883,2230.5
1861.45,2137.276923076923,2297.9508196721313
1900.3225806451612,2019.6274509803923,2270.4074074074074
2013.4545454545455,2007.1875,2239.6875
1973.3947368421052,1992.225,2208.2884615384614
1837.9074074074074,2069.2,2222.3653846153848
1797.590909090909,2267.934210526316,2281.8026315789475
1867.7894736842106,2023.6666666666667,2035.15625
1750.4594594594594,2198.4523809523807,2302.181818181818
1902.5744680851064,2178.919540229885,2272.23
1985.9347826086957,2216.6046511627906,2260.8
1907.780487804878,1884.2222222222222,2168.3958333333335
1802.7333333333333,2267.934210526316,2281.8026315789475
1930.1,2267.7625,2321.7938144329896
1979,1927.9545454545455,2053.5853658536585
1879.9142857142858,2019.4,2263.4615384615386
1989.9038461538462,2184.8571428571427,2292.8297872340427
1967.9655172413793,2031.92,2230.5
1882.157894736842,1945.21875,2153.279069767442
1879.9142857142858,2019.4,2263.4615384615386
1850,2023.6666666666667,2035.15625
1995.9038461538462,2160.125,2292.8297872340427
1930.5151515151515,1959.7941176470588,2013.1315789473683
