tem,pre,sm,elev,npp,X,Y
-7.874776363372803,209,82.0999984741211,4212,63.20000076293945,96.79347186387844,39.031799094993204
-0.42183366417884827,77,1.2000000476837158,4691,52.400001525878906,84.21705788620514,32.56392904933265
0.8334548473358154,471,58.20000076293945,4558,71.30000305175781,87.18149832379956,28.701173327618704
-0.8412967920303345,136,9.100000381469727,4912,57.70000076293945,86.01368845444418,32.024939878860934
-1.5931777954101563,140,6.699999809265137,4895,61.70000076293945,86.01368845444418,31.845276822037032
-5.687020301818848,191,50.79999923706055,3948,63.400001525878906,96.8833033922904,39.12163062340516
0.8845527172088623,95,1.2000000476837158,4667,57.20000076293945,85.02554164191271,32.024939878860934
-1.2929260730743408,187,6,4842,58.5,86.7323406817398,32.4740975209207
0.3816685974597931,253,13.800000190734863,4708,71.30000305175781,87.09166679538761,32.11477140727289
-0.23847012221813202,521,117.19999694824219,4680,66.0999984741211,89.78661264774618,32.294434464096796
-4.594301223754883,174,10.300000190734863,4650,62.900001525878906,91.58324321598522,36.426684771046595
-0.25222012400627136,508,110.0999984741211,4723,58.599998474121094,89.69678111933422,32.384265992508745
-0.07840393483638763,286,60.099998474121094,4978,61.599998474121094,83.94756330096928,29.779151668562132
1.4233063459396362,486,76.69999694824219,4489,70.19999694824219,87.09166679538761,28.701173327618704
-5.010100841522217,305,41.099998474121094,4954,79.5999984741211,91.31374863074936,34.360559617571695
-4.172056674957275,125,1.2000000476837158,5291,56.20000076293945,85.74419386920833,32.56392904933265
-0.1668349653482437,275,56,4832,78.4000015258789,84.03739482938124,29.958814725386038
1.8362559080123901,241,23,4515,61.099998474121094,86.91200373856371,31.935108350448985
1.3316446542739868,355,61.29999923706055,4583,76.5999984741211,84.486552471441,29.419825554914325
-3.0273752212524414,113,21.799999237060547,5095,59.20000076293945,84.30688941461709,30.94696153791751
-2.508286714553833,430,72.30000305175781,4924,79.4000015258789,89.06796042045056,32.56392904933265
-4.122107028961182,480,829.5999755859375,5055,66.5,90.59509640345374,32.92325516298046
1.4454646110534668,268,19.200000762939453,4576,69.9000015258789,87.09166679538761,32.024939878860934
-7.966821193695068,192,53.599998474121094,4086,71,96.61380880705454,39.031799094993204
-0.9010950922966003,99,1.2000000476837158,4838,60.70000076293945,84.93571011350076,31.935108350448985
-3.9389493465423584,340,124.19999694824219,4983,52.79999923706055,88.88829736362665,33.282581276628264
-5.2713775634765625,103,1.2000000476837158,5207,49.099998474121094,85.11537317032466,32.653760577744606
0.6842909455299377,96,1.2000000476837158,4532,48.79999923706055,85.20520469873662,32.294434464096796
1.3174694776535034,650,199.5,4356,49.79999923706055,87.90015055109518,28.43167874238285
-3.1991143226623535,481,354.20001220703125,4959,55.5,81.07295439178682,30.85713000950556
-0.7917943596839905,518,146.89999389648438,4628,59.5,89.87644417615813,32.4740975209207
-6.220210075378418,240,73.80000305175781,3838,68.4000015258789,97.60195561958601,39.21146215181711
-0.645549476146698,157,9,4817,58.599998474121094,86.19335151126809,31.845276822037032
-7.565359115600586,179,39.900001525878906,3940,65.5,96.61380880705454,39.12163062340516
-6.623367080464959e-4,124,27,4838,73.69999694824219,84.93571011350076,31.126624594741415
-1.8763326406478882,172,3.5999999046325684,4930,58,86.5526776249159,32.4740975209207
-0.8921728730201721,132,36.900001525878906,4895,71,84.6662155282649,30.767298481093604
0.4555785357952118,205,12,4788,56,86.82217221015175,32.20460293568484
-3.9754881858825684,463,387,4993,72.0999984741211,89.96627570457008,32.833423634568504
-2.8131866455078125,221,91,5212,71.4000015258789,85.65436234079638,29.59948861173823
-1.4935989379882813,92,1.2000000476837158,5096,58.099998474121094,84.93571011350076,32.294434464096796
-7.202747821807861,257,18.899999618530273,5119,63.20000076293945,89.96627570457008,35.07921184486731
-5.224376678466797,391,109.5,5047,71.9000015258789,91.49341168757326,33.641907390276074
-0.7615303993225098,339,259.20001220703125,4784,55.099998474121094,88.52897124997884,28.162184157146996
-1.405570149421692,280,85.4000015258789,4990,67.80000305175781,86.10351998285614,29.419825554914325
-1.1212116479873657,325,114.9000015258789,5026,80.69999694824219,88.88829736362665,28.252015685558945
-1.7614933252334595,113,16.200000762939453,5111,63.70000076293945,84.486552471441,31.126624594741415
-7.171149730682373,404,155.8000030517578,5065,53.70000076293945,91.31374863074936,33.552075861864125
-0.6809114813804626,147,7.900000095367432,4798,56.099998474121094,86.10351998285614,31.935108350448985
-5.4985785484313965,376,507,5048,80.30000305175781,90.05610723298203,33.641907390276074
1.0655797719955444,200,14.5,4615,54.099998474121094,86.7323406817398,32.20460293568484
-1.4534112215042114,267,72.9000015258789,5172,56.900001525878906,84.84587858508881,29.59948861173823
0.06885284185409546,330,139.10000610351563,4686,75.80000305175781,89.06796042045056,28.252015685558945
-6.49238395690918,292,125.80000305175781,4092,48.099998474121094,97.42229256276211,38.31314686769759
-4.463662147521973,501,984.9000244140625,5137,69.69999694824219,90.14593876139398,32.743592106156555
-2.309157133102417,362,26,4873,63,88.6188027783908,32.92325516298046
-3.845449686050415,476,806.79998779296875,4992,54.70000076293945,90.41543334662984,32.92325516298046
-1.577136754989624,424,30.100000381469727,4837,61.70000076293945,88.88829736362665,32.56392904933265
1.0019723176956177,109,19.200000762939453,4587,59.599998474121094,84.57638399985295,31.30628765156532
-2.621581554412842,107,4.800000190734863,5224,63.599998474121094,85.20520469873662,31.75544529362508
-1.5311415195465088,528,238.39999389648438,5040,57.599998474121094,85.83402539762028,28.611341799206755
0.08013280481100082,173,7.800000190734863,4811,54.5,86.37301456809199,32.024939878860934
-5.429797649383545,490,1189.800048828125,5061,59.099998474121094,90.14593876139398,32.833423634568504
-2.346065044403076,346,21.600000381469727,4863,57.099998474121094,88.43913972156689,32.92325516298046
-4.09480619430542,288,25,4698,63.20000076293945,92.57139002851669,34.450391145983644
-0.5714205503463745,335,92.19999694824219,4881,67.5999984741211,85.92385692603223,29.329994026502373
-0.5541024804115295,84,1.2000000476837158,4893,61.70000076293945,83.76790024414538,31.845276822037032
-0.9109205603599548,104,2.4000000953674316,4764,53.70000076293945,85.20520469873662,31.845276822037032
-1.7237704992294312,461,93.4000015258789,4856,70.9000015258789,89.33745500568641,32.56392904933265
-0.5374473929405212,140,34.599998474121094,4959,60.70000076293945,84.75604705667686,30.767298481093604
-5.191179275512695,310,71.30000305175781,4607,75.5,97.0629664491143,35.708032543750974
-4.9265313148498535,487,241.6999969482422,5013,63.79999923706055,91.31374863074936,32.92325516298046
-2.654171943664551,99,3.5999999046325684,5025,77.9000015258789,84.6662155282649,31.66561376521313
-0.5991365909576416,149,49.900001525878906,5068,78.30000305175781,85.56453081238442,30.407972367445797
-1.385093092918396,298,103.5999984741211,5042,64.9000015258789,86.10351998285614,29.329994026502373
-1.0185898542404175,74,1.2000000476837158,4799,62.29999923706055,83.58823718732148,32.294434464096796
-0.3765535354614258,99,1.2000000476837158,4819,55.900001525878906,85.29503622714857,32.11477140727289
-3.786695957183838,290,18.100000381469727,4724,63.29999923706055,91.85273780122108,34.27072808915974
-3.367405652999878,84,1.2000000476837158,5083,54.79999923706055,84.39672094302905,32.743592106156555
0.3508244752883911,364,49.400001525878906,4638,67.4000015258789,84.21705788620514,29.509657083326275
-4.29519510269165,114,7.900000095367432,5501,70.69999694824219,84.93571011350076,31.485950708389225
2.2088825702667236,598,171.1999969482422,4517,51.599998474121094,87.90015055109518,28.521510270794803
-1.3805843591690063,108,19.399999618530273,5278,63.70000076293945,84.39672094302905,31.126624594741415
-4.35643196105957,393,335.70001220703125,5044,61.79999923706055,89.42728653409837,33.102918219804366
-1.8845199346542358,93,3.5999999046325684,4952,61,83.76790024414538,31.30628765156532
-0.6067380905151367,262,53,4959,54.29999923706055,83.85773177255733,30.13847778220994
-5.256680488586426,310,39.70000076293945,4901,55.099998474121094,91.13408557392546,34.18089656074779
-3.4512312412261963,124,8.899999618530273,5213,61.29999923706055,85.65436234079638,31.575782236801174
-2.595028877258301,74,1.2000000476837158,5004,56.900001525878906,83.40857413049757,32.294434464096796
-1.257839560508728,271,80.9000015258789,5129,76.19999694824219,85.74419386920833,29.419825554914325
1.766391396522522,434,131.39999389648438,4464,65.5,88.34930819315494,28.252015685558945
0.5687080025672913,186,9.800000190734863,4742,61.29999923706055,86.46284609650394,31.935108350448985
-3.0122177600860596,92,2.4000000953674316,5021,64.4000015258789,84.6662155282649,31.75544529362508
-1.4364116191864014,481,97.4000015258789,4831,79.9000015258789,89.42728653409837,32.4740975209207
-2.1682159900665283,496,296.8999938964844,4800,52.599998474121094,80.89329133496291,30.94696153791751
0.15388993918895721,165,10.899999618530273,4737,52.79999923706055,86.28318303968004,32.024939878860934
0.9122453331947327,361,47.900001525878906,4578,79,84.30688941461709,29.509657083326275
0.503520667552948,288,16.200000762939453,4758,75.5999984741211,87.27132985221152,32.11477140727289
-4.327369689941406,115,9.100000381469727,5443,74.19999694824219,85.29503622714857,31.396119179977273
-4.2548322677612305,230,7.900000095367432,3499,72.69999694824219,97.96128173323382,39.031799094993204
-3.9279544353485107,96,9.600000381469727,5065,60,83.58823718732148,31.30628765156532
-5.252485275268555,79,1.2000000476837158,5507,59.599998474121094,83.40857413049757,31.75544529362508
-2.824732542037964,347,110.19999694824219,5010,51.70000076293945,88.88829736362665,33.192749748216315
-1.1313973665237427,446,60.400001525878906,4795,56,89.24762347727446,32.56392904933265
-2.1750192642211914,509,461.20001220703125,4870,52.099998474121094,80.89329133496291,30.85713000950556
-7.988089084625244,101,84,5733,69.80000305175781,83.49840565890952,31.485950708389225
-0.763517439365387,521,162.39999389648438,4626,47.70000076293945,90.05610723298203,32.4740975209207
-1.6461976766586304,73,1.2000000476837158,4827,59.099998474121094,83.49840565890952,32.294434464096796
-0.27407607436180115,103,1.2000000476837158,4741,56.099998474121094,85.11537317032466,31.845276822037032
-6.3591437339782715,195,52.400001525878906,3972,56.29999923706055,96.8833033922904,39.031799094993204
-4.365168571472168,404,447.3999938964844,5067,68.9000015258789,89.33745500568641,32.92325516298046
-8.106435775756836,225,106.5,4123,74.0999984741211,96.43414575023064,38.31314686769759
-1.4772591590881348,248,71.9000015258789,5054,76.80000305175781,85.65436234079638,29.509657083326275
-0.23983308672904968,66,1.2000000476837158,4591,50.5,83.13907954526172,32.92325516298046
0.18168708682060242,131,34.599998474121094,4869,53.400001525878906,84.84587858508881,30.767298481093604
-4.9469404220581055,177,8,3682,79.0999984741211,96.61380880705454,38.6724729813454
-2.0001842975616455,106,3.5999999046325684,4985,64.0999984741211,85.29503622714857,31.845276822037032
-1.8533766269683838,131,4.800000190734863,4989,58,85.92385692603223,31.935108350448985
-2.3580615520477295,227,1.2000000476837158,4805,51.900001525878906,87.09166679538761,33.102918219804366
-5.297878265380859,112,9,5363,56.099998474121094,85.29503622714857,31.66561376521313
-7.249971389770508,215,63,4116,57.20000076293945,96.52397727864258,38.31314686769759
0.9708872437477112,338,93.0999984741211,4755,64.4000015258789,84.93571011350076,29.329994026502373
-3.744441032409668,124,9,5190,61.29999923706055,85.56453081238442,31.575782236801174
-0.5255880355834961,274,50.29999923706055,4652,58.70000076293945,83.40857413049757,30.318140839033845
-5.5557074546813965,459,870.0999755859375,5153,70.4000015258789,90.50526487504179,33.102918219804366
-0.7362492680549622,127,39.900001525878906,5106,57.79999923706055,84.84587858508881,30.85713000950556
1.3200448751449585,105,19.600000381469727,4512,56.79999923706055,84.39672094302905,31.30628765156532
-0.16340477764606476,127,29.100000381469727,4727,68.5999984741211,84.57638399985295,30.94696153791751
-0.2154824435710907,274,53.20000076293945,4784,77.9000015258789,83.85773177255733,30.04864625379799
0.4548095762729645,100,7.900000095367432,4555,60.79999923706055,84.39672094302905,31.396119179977273
-3.5209319591522217,105,3.5999999046325684,5152,70.9000015258789,84.75604705667686,31.575782236801174
-4.5813469886779785,129,7.900000095367432,5369,56.099998474121094,85.92385692603223,31.66561376521313
-4.660688400268555,381,54.79999923706055,4919,64.80000305175781,91.58324321598522,33.641907390276074
-7.9570746421813965,290,164.39999389648438,4282,76.69999694824219,97.78161867640992,38.043652282461736
-2.4778716564178467,133,8.899999618530273,5104,65,85.92385692603223,31.485950708389225
-2.6429214477539063,94,2.4000000953674316,5006,62.099998474121094,84.57638399985295,31.75544529362508
-0.8954041004180908,102,4.800000190734863,4848,56.70000076293945,85.38486775556052,32.024939878860934
-0.140208899974823,328,87.4000015258789,4793,80.0999984741211,88.7984658352147,28.252015685558945
-3.091352701187134,352,44.900001525878906,5072,47.900001525878906,88.88829736362665,33.102918219804366
-0.4158971309661865,326,12.199999809265137,4851,73.69999694824219,87.63065596585932,32.11477140727289
-1.9822807312011719,177,51.79999923706055,5030,68.5,85.83402539762028,30.228309310621896
-1.1482833623886108,71,1.2000000476837158,4700,54.900001525878906,83.49840565890952,32.384265992508745
1.695123314857483,253,18.5,4537,64.5999984741211,87.00183526697566,32.024939878860934
-2.710421085357666,468,137.3000030517578,4923,75.30000305175781,89.42728653409837,32.56392904933265
-0.26317155361175537,351,171.5,4757,54.70000076293945,88.43913972156689,28.162184157146996
-1.8357785940170288,79,1.2000000476837158,4820,51.70000076293945,84.39672094302905,32.653760577744606
-1.2066797018051147,311,100.0999984741211,4909,59.79999923706055,85.65436234079638,29.329994026502373
-5.604545593261719,94,1.2000000476837158,5197,47.900001525878906,85.02554164191271,32.653760577744606
1.518387794494629,232,22.5,4548,69.80000305175781,86.82217221015175,31.935108350448985
0.5766364932060242,379,117.5,4717,63.5,85.74419386920833,29.150330969678468
-1.049225926399231,98,1.2000000476837158,4791,61.29999923706055,84.84587858508881,31.935108350448985
-6.8597588539123535,260,186.10000610351563,4264,60.599998474121094,97.42229256276211,39.12163062340516
-5.072582244873047,287,32,4785,57.599998474121094,92.7510530853406,35.07921184486731
-2.7976062297821045,85,1.2000000476837158,4958,55.70000076293945,84.6662155282649,32.56392904933265
-0.2584148347377777,343,106.69999694824219,4709,64.30000305175781,85.83402539762028,29.329994026502373
-0.121811144053936,198,7.800000190734863,4861,65.5999984741211,86.64250915332785,31.845276822037032
-4.0672736167907715,418,163.60000610351563,5056,74.4000015258789,89.24762347727446,32.743592106156555
-0.7446519136428833,245,86.4000015258789,5037,76.5,86.01368845444418,29.509657083326275
-0.32381853461265564,95,2.4000000953674316,4771,66.69999694824219,84.39672094302905,31.485950708389225
2.97483229637146,693,166.89999389648438,4301,54.29999923706055,87.81031902268323,28.521510270794803
-2.377068519592285,257,65.9000015258789,5021,78.5999984741211,84.21705788620514,29.958814725386038
-1.9258102178573608,95,1.2000000476837158,4979,62.20000076293945,84.21705788620514,31.75544529362508
0.7991589903831482,99,20.700000762939453,4708,48.29999923706055,83.94756330096928,31.216456123153367
-2.395514965057373,220,92.4000015258789,5140,70.80000305175781,85.74419386920833,29.59948861173823
-1.0123519897460938,210,9,4843,71.30000305175781,86.7323406817398,31.845276822037032
-6.224050521850586,223,58.20000076293945,4251,67.0999984741211,96.61380880705454,38.582641452933444
1.3843395709991455,297,17.399999618530273,4618,71.9000015258789,87.27132985221152,32.024939878860934
-2.8043534755706787,104,4.800000190734863,5293,62.79999923706055,84.75604705667686,31.485950708389225
-1.281508207321167,111,4.800000190734863,4886,69.30000305175781,84.75604705667686,31.396119179977273
-4.618752956390381,291,34.400001525878906,4682,68.5,92.7510530853406,35.258874901691215
-1.2162692546844482,126,29.799999237060547,4853,61.599998474121094,84.6662155282649,30.94696153791751
-6.922345161437988,270,125.0999984741211,4326,53.29999923706055,97.33246103435016,38.31314686769759
-6.832517147064209,206,66,3960,69.69999694824219,96.79347186387844,38.941967566581255
0.2488836795091629,94,3.5999999046325684,4660,69.69999694824219,84.39672094302905,31.575782236801174
-3.9729678630828857,111,9.100000381469727,5179,69.19999694824219,84.84587858508881,31.485950708389225
-0.31503576040267944,332,114.5999984741211,5066,53.5,85.20520469873662,29.24016249809042
-5.578495502471924,112,9.100000381469727,5521,50.29999923706055,85.29503622714857,31.485950708389225
0.626960039138794,97,3.5999999046325684,4732,53,83.76790024414538,31.396119179977273
-2.137897253036499,394,113,4801,75,83.04924801684976,29.868983196974085
-0.4257633090019226,154,49.900001525878906,4962,76.9000015258789,85.65436234079638,30.407972367445797
-7.2393574714660645,211,71.30000305175781,4528,74.69999694824219,95.62566199452306,37.86398922563783
-4.446156024932861,93,1.2000000476837158,5222,54.5,85.02554164191271,32.384265992508745
1.2898305654525757,186,10.699999809265137,4521,76.69999694824219,86.64250915332785,32.294434464096796
0.3138383626937866,504,74.69999694824219,4659,70.4000015258789,89.60694959092227,32.294434464096796
-1.436056137084961,100,1.2000000476837158,4971,58.29999923706055,84.93571011350076,31.845276822037032
-1.39728581905365,334,179.5,4975,54.79999923706055,88.70863430680275,28.162184157146996
-5.257943630218506,501,894.0999755859375,5188,67.19999694824219,89.96627570457008,32.653760577744606
1.7708749771118164,193,20.5,4504,51.20000076293945,86.5526776249159,32.11477140727289
1.250186800956726,381,143.39999389648438,4617,64.69999694824219,85.83402539762028,29.24016249809042
-3.7369141578674316,111,26.100000381469727,5279,65.4000015258789,84.39672094302905,31.036793066329466
2.088003158569336,266,27.299999237060547,4495,53.79999923706055,87.00183526697566,31.935108350448985
-2.0269975662231445,139,7.800000190734863,5098,61.099998474121094,86.01368845444418,31.75544529362508
-1.6262010335922241,71,1.2000000476837158,4723,58.400001525878906,83.40857413049757,32.384265992508745
-0.6598802804946899,530,167,4739,69.0999984741211,90.05610723298203,32.384265992508745
-0.9458705186843872,96,1.2000000476837158,4874,61.20000076293945,84.75604705667686,31.845276822037032
1.2258611917495728,497,27.100000381469727,4597,72.80000305175781,89.15779194886251,32.11477140727289
-0.34702441096305847,311,12.300000190734863,4840,74.4000015258789,87.45099290903542,32.11477140727289
-1.7108252048492432,359,105.5,4951,69.5,84.21705788620514,29.419825554914325
-4.072431564331055,287,15.699999809265137,4682,54,92.57139002851669,34.5402226743956
-4.1246724128723145,418,96.69999694824219,5079,69.19999694824219,89.15779194886251,32.743592106156555
-2.065098285675049,73,1.2000000476837158,4960,50,83.40857413049757,32.20460293568484
-4.037242412567139,291,18,4682,56.599998474121094,92.66122155692864,34.5402226743956
-0.7162183523178101,99,3.5999999046325684,4826,68.80000305175781,84.57638399985295,31.485950708389225
0.37167635560035706,350,100.30000305175781,4786,57.70000076293945,85.92385692603223,29.24016249809042
-1.0846940279006958,318,101.0999984741211,5225,58.900001525878906,86.10351998285614,29.24016249809042
-2.6344258785247803,197,3.5999999046325684,4974,52.599998474121094,86.82217221015175,32.653760577744606
-1.3730193376541138,103,4.800000190734863,4941,57.900001525878906,85.47469928397247,32.024939878860934
-2.8297441005706787,444,108.5999984741211,4946,71.69999694824219,89.33745500568641,32.653760577744606
-0.0061930762603878975,109,2.4000000953674316,4755,61.400001525878906,85.29503622714857,31.935108350448985
-4.817615509033203,301,95.80000305175781,4735,50.70000076293945,92.7510530853406,35.34870643010317
-3.9834461212158203,278,59.400001525878906,4524,80.69999694824219,94.72734671040354,35.169043373279266
-0.6916794180870056,216,17.700000762939453,4894,74.0999984741211,86.7323406817398,31.66561376521313
-0.7742912173271179,245,85.9000015258789,5066,64.80000305175781,86.10351998285614,29.509657083326275
0.39050066471099854,108,11,4620,76.30000305175781,84.6662155282649,31.396119179977273
-3.686774969100952,207,90.69999694824219,5336,67.80000305175781,85.74419386920833,29.68932014015018
-5.172561168670654,321,42.79999923706055,4846,67.69999694824219,91.22391710233741,34.18089656074779
-4.569634437561035,101,1.2000000476837158,5138,55.599998474121094,85.20520469873662,32.56392904933265
-4.683438301086426,88,2.4000000953674316,5546,70.0999984741211,83.85773177255733,31.75544529362508
-0.8222485780715942,267,58.79999923706055,4937,70.5,83.85773177255733,29.958814725386038
-5.2867255210876465,305,39.70000076293945,4949,57.70000076293945,91.0442540455135,34.18089656074779
-4.600022792816162,488,909.5,5043,70.5999984741211,90.05610723298203,32.743592106156555
-1.72084379196167,115,33.20000076293945,4923,69.4000015258789,84.486552471441,31.036793066329466
-0.6434217691421509,122,10.199999809265137,4882,58.5,85.56453081238442,31.396119179977273
0.45481181144714355,102,17.299999237060547,4930,59.79999923706055,84.30688941461709,31.216456123153367
-5.99927282333374,313,43.29999923706055,4968,53.5,90.95442251710155,34.18089656074779
0.2606525421142578,368,115.5999984741211,4759,77.30000305175781,88.52897124997884,28.252015685558945
1.4181667566299438,311,20.200000762939453,4595,70.5,87.36116138062347,32.024939878860934
-3.31557297706604,354,30.799999237060547,5178,57.5,88.43913972156689,32.833423634568504
-3.3360934257507324,515,385.70001220703125,5140,55.79999923706055,89.96627570457008,32.56392904933265
-4.634111404418945,104,1.2000000476837158,5267,55,85.20520469873662,32.4740975209207
0.3296176791191101,174,7.800000190734863,4805,55.099998474121094,86.37301456809199,31.935108350448985
-1.1185938119888306,249,73.30000305175781,5011,66.19999694824219,85.74419386920833,29.509657083326275
-2.8654630184173584,516,222.60000610351563,4995,65.0999984741211,90.05610723298203,32.56392904933265
-0.19562435150146484,736,388.29998779296875,4686,63.099998474121094,79.99497605084339,31.485950708389225
0.43228715658187866,482,27.399999618530273,4656,55.20000076293945,88.9781288920386,32.20460293568484
-2.955399751663208,99,2.4000000953674316,5087,59.599998474121094,84.75604705667686,31.75544529362508
-2.2406375408172607,407,131.39999389648438,4862,74,83.13907954526172,29.779151668562132
-1.2996275424957275,474,192.89999389648438,4732,54.5,80.98312286337486,31.036793066329466
1.2727456092834473,90,1.2000000476837158,4537,51.79999923706055,84.93571011350076,32.20460293568484
1.9721441268920898,306,25.899999618530273,4576,64.4000015258789,87.27132985221152,31.935108350448985
-6.346258640289307,235,67.5999984741211,3845,75.69999694824219,97.51212409117406,39.21146215181711
-3.400524616241455,119,9,5135,61.20000076293945,85.65436234079638,31.66561376521313
-7.115945339202881,245,143.1999969482422,4103,57.900001525878906,97.33246103435016,39.12163062340516
-3.1348488330841064,501,302,5023,65.0999984741211,89.78661264774618,32.56392904933265
-4.254426002502441,215,13.399999618530273,5096,60.79999923706055,87.00183526697566,32.56392904933265
-1.766674518585205,254,63.900001525878906,4903,56.70000076293945,84.84587858508881,29.68932014015018
-7.941967964172363,197,60.900001525878906,4107,70,96.70364033546649,39.031799094993204
-1.4385532140731812,93,1.2000000476837158,4904,69.0999984741211,84.6662155282649,31.845276822037032
0.0222821906208992,119,19.899999618530273,4725,68.4000015258789,84.57638399985295,31.126624594741415
1.2878721952438354,223,22.700000762939453,4545,61.20000076293945,86.7323406817398,31.935108350448985
1.824359655380249,212,21.799999237060547,4490,48.5,86.64250915332785,32.024939878860934
-0.41454482078552246,81,1.2000000476837158,4597,57.599998474121094,84.21705788620514,32.20460293568484
-4.488907337188721,278,62.900001525878906,4674,48.400001525878906,94.63751518199159,35.258874901691215
0.5697405934333801,338,16.200000762939453,4749,71.4000015258789,87.72048749427128,32.11477140727289
-0.650968611240387,326,150.89999389648438,4811,78,88.9781288920386,28.252015685558945
-1.4404895305633545,145,8.899999618530273,4848,59.29999923706055,86.10351998285614,31.575782236801174
0.2606337368488312,353,131.60000610351563,4804,62,85.65436234079638,29.150330969678468
-0.6081784963607788,116,24.799999237060547,4767,60.099998474121094,84.21705788620514,30.94696153791751
-8.6704864501953125,301,221.5,4392,55.5,97.51212409117406,38.582641452933444
-1.5127214193344116,109,4.800000190734863,4841,73.4000015258789,85.38486775556052,31.845276822037032
0.5007250905036926,240,11,4676,68,87.00183526697566,32.11477140727289
-4.605258464813232,391,299.5,5083,64.80000305175781,89.24762347727446,32.92325516298046
-4.547557830810547,213,23.600000381469727,4502,50.70000076293945,92.30189544328084,35.88769560057488
0.801967442035675,378,115,4679,57.79999923706055,84.93571011350076,29.24016249809042
-7.4478254318237305,172,50.099998474121094,4647,67.5,91.22391710233741,36.69617935628245
-4.9602766036987305,102,1.2000000476837158,5254,59.599998474121094,85.11537317032466,32.4740975209207
-4.68235445022583,482,946.9000244140625,5113,76.9000015258789,89.96627570457008,32.743592106156555
0.34123751521110535,115,19,4742,66,84.57638399985295,31.216456123153367
-3.139918327331543,102,1.2000000476837158,4998,66.5999984741211,84.75604705667686,31.66561376521313
-1.3369003534317017,333,200.89999389648438,4924,59.400001525878906,88.6188027783908,28.162184157146996
-3.614344596862793,126,7.900000095367432,5178,62.400001525878906,85.83402539762028,31.575782236801174
-7.34689998626709,219,89.4000015258789,4124,72.69999694824219,96.8833033922904,38.941967566581255
-0.557300865650177,299,52.900001525878906,4661,57,83.85773177255733,29.779151668562132
-4.494665145874023,127,7.900000095367432,5372,54.5,85.83402539762028,31.66561376521313
-2.7192060947418213,134,1.2000000476837158,5068,51.29999923706055,85.92385692603223,32.4740975209207
-1.8544304370880127,91,1.2000000476837158,5056,60,84.57638399985295,32.024939878860934
-1.1551589965820313,251,72,5100,67.80000305175781,85.92385692603223,29.509657083326275
-2.60992169380188,430,66.9000015258789,4937,74.4000015258789,89.15779194886251,32.653760577744606
-4.105732440948486,175,17.299999237060547,4349,61,91.58324321598522,36.516516299458544
0.5757219791412354,496,66.5,4708,74.0999984741211,89.51711806251032,32.294434464096796
-2.0370068550109863,95,1.2000000476837158,4936,63.900001525878906,84.30688941461709,31.75544529362508
-3.668564796447754,409,211.1999969482422,4946,66.5,89.33745500568641,32.833423634568504
-2.3710098266601563,416,35.599998474121094,4892,68.19999694824219,88.88829736362665,32.653760577744606
-3.389484405517578,219,20.5,4301,70.80000305175781,95.89515657975892,35.618201015339025
-0.9541520476341248,327,11.300000190734863,4917,75.19999694824219,87.54082443744737,32.11477140727289
-4.919957637786865,191,37.5,3679,55.900001525878906,96.97313492070235,39.031799094993204
-3.2826075553894043,199,2.4000000953674316,4997,52.599998474121094,86.82217221015175,32.743592106156555
-4.337958335876465,484,277.79998779296875,4937,74.19999694824219,91.22391710233741,32.833423634568504
-4.39255952835083,91,1.2000000476837158,5057,51.79999923706055,85.02554164191271,32.56392904933265
-3.3590028285980225,122,7.800000190734863,5172,66.5,85.74419386920833,31.75544529362508
-2.635840654373169,204,2.4000000953674316,5079,63.5,86.82217221015175,32.56392904933265
0.5906859040260315,93,3.5999999046325684,4543,68,84.30688941461709,31.485950708389225
-3.635364294052124,462,119.4000015258789,4779,124.30000305175781,93.1103791989884,33.01308669139241
-7.233198642730713,674,342,5048,85.80000305175781,95.44599893769916,33.192749748216315
0.20288507640361786,384,126.4000015258789,4812,109.4000015258789,91.76290627280912,28.521510270794803
-0.6443506479263306,419,71.30000305175781,5088,82.30000305175781,88.34930819315494,30.85713000950556
-0.74324631690979,352,102.4000015258789,4704,107,88.52897124997884,29.59948861173823
-5.079037189483643,397,101,4832,130.6999969482422,93.20021072740036,33.73173891868803
2.546381950378418,406,58.099998474121094,4497,104.9000015258789,90.77475946027765,28.88083638444261
-7.290682792663574,308,183.6999969482422,4257,100.0999984741211,98.23077631846968,38.133483810873685
-0.6191014051437378,260,46.20000076293945,3485,106.19999694824219,96.97313492070235,37.50466311199002
1.7169262170791626,470,44.599998474121094,4738,115.30000305175781,88.6188027783908,31.485950708389225
-1.712175726890564,493,428.70001220703125,5022,150.6999969482422,90.05610723298203,30.767298481093604
4.55505895614624,438,85.69999694824219,4235,97.4000015258789,88.25947666474299,29.329994026502373
0.5056178569793701,390,28.5,4852,126.0999984741211,87.98998207950713,30.94696153791751
-5.1200103759765625,396,102.69999694824219,4639,89.69999694824219,96.43414575023064,34.899548788043404
-3.285578727722168,385,23.100000381469727,4251,133.1999969482422,98.05111326164577,34.899548788043404
-3.665358781814575,395,62.900001525878906,4435,130.60000610351563,95.71549352293502,34.5402226743956
-2.8597211837768555,330,702.5,5029,121.19999694824219,89.96627570457008,29.419825554914325
-5.2481818199157715,176,13.600000381469727,3325,114.69999694824219,97.33246103435016,39.66061979387687
-3.911349296569824,431,125.0999984741211,4883,103.4000015258789,92.84088461375255,33.192749748216315
