libsizes,x_xmap_y_mean,x_xmap_y_sig,x_xmap_y_upper,x_xmap_y_lower,y_xmap_x_mean,y_xmap_x_sig,y_xmap_x_upper,y_xmap_x_lower,x,y
1400,0.42340009570214004,0,0.4621904175467211,0.3829925689795433,0.21078003421616906,0,0.2564017353023644,0.16422126951359056,bio,pre
1500,0.4404438801930732,0,0.47850767799532024,0.4007279000120051,0.2218106714200346,0,0.267180662229844,0.1754594914700344,bio,pre
1600,0.45716539684896335,0,0.4944909010450167,0.4181568609118527,0.23137421966012464,0,0.2765167984649632,0.18521280209004579,bio,pre
100,0.08924500230946114,2.813980259870341e-4,0.13688399835298934,0.041194145427777384,0.07607874301179336,0.001972444682616814,0.12385247273447639,0.027953145432086827,sm,tem
200,0.138921730323447,1.4306066331570833e-8,0.18590434396354977,0.0913053088572402,0.10095489758278513,3.944754376905557e-5,0.1484602257014125,0.05298471168344401,sm,tem
300,0.16158046425647246,3.951416971403887e-11,0.2081862865256007,0.11424256404219332,0.127244968986424,2.1138392636288472e-7,0.17440285664499078,0.07950471125111187,sm,tem
400,0.18568249806645237,2.7977620220553945e-14,0.23183455208043366,0.1386963800320849,0.15234438975156372,4.856230972904996e-10,0.19910963507864157,0.1048868624044596,sm,tem
500,0.20873672035812244,0,0.2544038017959198,0.16214082865233218,0.17823180537852534,2.937650123158164e-13,0.22452995405385592,0.13113081712124156,sm,tem
600,0.23677160769665906,0,0.2817820828961755,0.19072130406001292,0.20357626881412746,0,0.24935622371146554,0.1568884552710665,sm,tem
700,0.2656167629101275,0,0.309875356617931,0.22020953131668278,0.22678811051247447,0,0.2720408056961723,0.18053455901851972,sm,tem
800,0.2944026834998505,0,0.3378341073927125,0.24972017390712434,0.24973741637010013,0,0.2944194788561192,0.20396589689113837,sm,tem
900,0.32238437022807637,0,0.36493846647645156,0.27848611230320797,0.2742392390737724,0,0.3182581016591137,0.22904037802952412,sm,tem
1000,0.3492752778336567,0,0.3909184553056611,0.30620511218555224,0.29746904062279855,0,0.3408078416610106,0.25286862979991503,sm,tem
1100,0.3745860376174025,0,0.4153113520720664,0.33236219724919713,0.31934436257342025,0,0.36199726253626124,0.2753570832903517,sm,tem
1200,0.39811648496947555,0,0.43793608700089787,0.35673784203260145,0.34020939483710516,0,0.3821670835765284,0.29685188211500724,sm,tem
1300,0.4192250473544566,0,0.4581893293225636,0.378652656889179,0.3602932973251238,0,0.40154411454260264,0.3175835576822683,sm,tem
1400,0.4343482583204907,0,0.47267491183804244,0.3943815292775518,0.37812792960635444,0,0.4187201370003818,0.3360277087850954,sm,tem
1500,0.447815136646558,0,0.4855565865441347,0.4084074741668652,0.40006576599321886,0,0.4398080785265648,0.3587596700995314,sm,tem
1600,0.4598750715374328,0,0.4970785627958925,0.42098388173277834,0.41164529140612127,0,0.4509213582793431,0.37077814978113216,sm,tem
100,0.33584709149736836,0,0.37795343251010255,0.29235427631837013,0.27516156815551723,0,0.31915437981683764,0.22998543677604472,sm,pre
200,0.382043962777898,0,0.42248767152624067,0.3400819048745971,0.3035215825023476,0,0.34667501534270895,0.2590859963849636,sm,pre
300,0.4068097227734092,0,0.4462819725667889,0.3657576103570422,0.32769995674502667,0,0.3700792501863495,0.2839595967425,sm,pre
400,0.4262651173853118,0,0.46493515003086194,0.3859717566461621,0.3411693825681109,0,0.3830941240680893,0.29784190340879785,sm,pre
500,0.44497677338923897,0,0.4828429269154607,0.4054497299941528,0.36549704977436065,0,0.40655869916340703,0.3229618171844598,sm,pre
600,0.4622184171663992,0,0.4993158573207279,0.42342931850170734,0.3917312700424489,0,0.43180162838586716,0.3501176997962846,sm,pre
700,0.47989138616681243,0,0.5161730934568318,0.441890460882344,0.41674911167486206,0,0.45581581139109373,0.3760797942844117,sm,pre
800,0.4963580080288541,0,0.5318544078162687,0.4591204716986311,0.43478644284661505,0,0.47309431300131394,0.3948376117745456,sm,pre
900,0.5105142025086821,0,0.5453160495532046,0.47395537272086513,0.44893174376555706,0,0.4866239361646981,0.4095712723805733,sm,pre
1000,0.5228210446842135,0,0.5570045059238841,0.4868691414241639,0.46359777441918787,0,0.5006325587264346,0.4248690337365661,sm,pre
1100,0.5356022598989412,0,0.5691291816184736,0.50029733501985,0.4784230580608492,0,0.5147736089825805,0.4403554217359243,sm,pre
1200,0.5485423949587431,0,0.5813897787104633,0.51390981588649,0.4936991681012771,0,0.5293240172054621,0.4563364706815323,sm,pre
1300,0.560659920105891,0,0.5928574548619869,0.5266727783571128,0.508435684076698,0,0.5433406343008751,0.47177590087115595,sm,pre
1400,0.5709393102065312,0,0.6025753466866881,0.5375117238873245,0.5221421480533167,0,0.5563600747367855,0.4861563543830115,sm,pre
1500,0.5798929438732289,0,0.6110322619092493,0.5469617550435443,0.5333248713668591,0,0.5669698438959728,0.4979034222020097,sm,pre
1600,0.5881821687060339,0,0.6188552963017524,0.5557180297658586,0.5422382631899583,0,0.5754185648980329,0.5072759535208441,sm,pre
100,0.07413265754017873,0.002569998057118106,0.12192490318026937,0.025997444203601876,0.1367012239112968,2.430289036681188e-8,0.18371815940673006,0.08906022296191969,tem,pre
200,0.08836289060445282,3.233847453860683e-4,0.13601142857839135,0.040306498437205525,0.21653344714553907,0,0.26202527607553666,0.17008144789245258,tem,pre
300,0.11527938482123166,2.631975058786651e-6,0.16260351749028806,0.06742609300780021,0.270492033528238,0,0.31461592538731376,0.22520170332410966,tem,pre
400,0.13922767257990695,1.3290026856793702e-8,0.18620552088429315,0.09161467562992877,0.30877977850676774,0,0.3517694315067514,0.2644903761984121,tem,pre
500,0.16378356140299102,2.1247448245276246e-11,0.21035017112205348,0.11647543703172569,0.3445560647534612,0,0.3863638993120909,0.3013352837092546,tem,pre
600,0.18826463037738977,1.199040866595169e-14,0.2343648395458937,0.14131960236953137,0.3734377345395064,0,0.4142059575570378,0.3311740896983546,tem,pre
700,0.2141887692480947,0,0.2597338976465004,0.16769286335678862,0.397333510242618,0,0.4371840602049777,0.35592583617819223,tem,pre
800,0.23947841743297704,0,0.2844216219135788,0.19348493019231566,0.42137489205376205,0,0.4602497944970964,0.3808871715655931,tem,pre
900,0.26176437366659044,0,0.30612785032097495,0.21626644944041173,0.4428148755949242,0,0.4807755241853107,0.4031974584008295,tem,pre
1000,0.2827606996820524,0,0.3265358820135717,0.23777508379807755,0.4613944949976473,0,0.49852927919272455,0.4225694365672282,tem,pre
1100,0.3054542944361097,0,0.348547824022639,0.2610721165479635,0.47833719843480665,0,0.5146917689519767,0.44026566810779316,tem,pre
1200,0.32787971614298744,0,0.37025305284737936,0.28414474568520565,0.4943591794791356,0,0.5299522023862263,0.4570274829045125,tem,pre
1300,0.34883561069425434,0,0.39049421463115486,0.30575131766658015,0.5106469866631143,0,0.5454422339248873,0.4740946214112268,tem,pre
1400,0.3684732152117768,0,0.40942556278389625,0.3260390233130414,0.5273167378945189,0,0.5612709283698643,0.4915904676100222,tem,pre
1500,0.39137364941970904,0,0.43145794236535245,0.3497470443513662,0.5426435866575078,0,0.5758025898767289,0.5077023523792972,tem,pre
1600,0.4082650752056517,0,0.4476785034097512,0.3672683818401554,0.5570264730628565,0,0.589420235586713,0.5228441874331584,tem,pre
