H1,H0
0.84872337401904,0.4922048997772829
0.849770781028773,0.4944320712694878
0.8508839799361029,0.49665924276169265
0.8519313869458365,0.49888641425389757
0.8530156374182233,0.5011135857461024
0.853999884206264,0.5033407572383074
0.8550999247340718,0.5055679287305123
0.8560157479486118,0.5077951002227171
0.8571157884764209,0.510022271714922
0.8580658234777119,0.512249443207127
0.8589921733958672,0.5144766146993318
0.8598000978983494,0.5167037861915368
0.8611238308779856,0.5189309576837416
0.8620238640371001,0.5211581291759466
0.863081797750447,0.5233853006681515
0.8639949892890822,0.5256124721603563
0.8648213355228889,0.5278396436525612
0.8656082066181395,0.5300668151447662
0.8665898217302744,0.532293986636971
0.8675688051665057,0.534521158129176
0.8684477849183898,0.5367483296213809
0.8693241329943722,0.5389755011135857
0.8702215344775838,0.5412026726057907
0.871179464506586,0.5434298440979954
0.8721505529151062,0.5456570155902004
0.8729821625007252,0.5478841870824053
0.873811140410438,0.5501113585746102
0.8744322159237448,0.5523385300668151
0.8754348844431123,0.5545657015590201
0.8764138678793459,0.5567928730512249
0.8773402177974992,0.5590200445434299
0.8781507739758837,0.5612472160356347
0.8791297574121167,0.5634743875278396
0.8797982030916947,0.5657015590200445
0.880856136805044,0.5679287305122495
0.8816245861689657,0.5701559020044543
0.8827167316690644,0.5723830734966593
0.883529919523354,0.5746102449888641
0.8845825898848901,0.576837416481069
0.8852668256198903,0.5790645879732739
0.8860247482801997,0.5812917594654788
0.8870774186417397,0.5835189309576837
0.8878590263851829,0.5857461024498887
0.8886616875358584,0.5879732739420935
0.889693304490167,0.5902004454342985
0.8905854426215744,0.5924276169265034
0.8911775696999396,0.5946547884187082
0.8921433947566535,0.5968819599109131
0.8931118514892674,0.5991091314031181
0.8940566231387502,0.6013363028953229
0.8949882364087118,0.6035634743875279
0.8956724721437149,0.6057906458797327
0.896464606590772,0.6080178173719377
0.8972120025474655,0.6102449888641426
0.8980936139752543,0.6124721603563474
0.898791008089775,0.6146993318485523
0.8995936692404494,0.6169265033407572
0.900304221734489,0.6191536748329621
0.9011253046164881,0.621380846325167
0.9019200707394535,0.623608017817372
0.9027279952419346,0.6258351893095768
0.9033332806998167,0.6280623608017818
0.904101730063741,0.6302895322939865
0.9047438589842797,0.6325167037861915
0.9054623065060289,0.6347438752783964
0.9062833893880301,0.6369710467706013
0.9070439437242409,0.6391982182628062
0.9080124004568555,0.6414253897550112
0.9087466380340278,0.643652561247216
0.9094361371208372,0.6458797327394209
0.9101966914570521,0.6481069042316258
0.9112256767354568,0.6503340757238307
0.9117730653234587,0.6525612472160356
0.9125520413909983,0.6547884187082406
0.9133336491344409,0.6570155902004454
0.9139547246477503,0.6592427616926504
0.9146731721695023,0.6614699331848553
0.9152968793587143,0.6636971046770601
0.9160416436395039,0.665924276169265
0.9165627154684663,0.6681514476614699
0.9173416915360055,0.6703786191536748
0.9180996141963128,0.6726057906458798
0.9188522735048126,0.6748329621380846
0.9196286178964477,0.6770601336302896
0.9203549604459117,0.6792873051224945
0.9208497155158346,0.6815144766146993
0.9214550009737217,0.6837416481069042
0.9221708168195698,0.6859688195991092
0.9229313711557827,0.688195991091314
0.9236208702425905,0.690423162583519
0.9242419457558982,0.6926503340757239
0.9249024964077673,0.6948775055679287
0.9256025221981921,0.6971046770601337
0.9262630728500568,0.6993318485523384
0.9270446805934974,0.7015590200445434
0.9275789108019781,0.7037861915367483
0.9283447284899986,0.7060133630289532
0.9289079071334241,0.7082405345211581
0.929505297563598,0.7104677060133631
0.9300158426889427,0.7126948775055679
0.9306948150721354,0.7149220489977728
0.9314527377324457,0.7171492204899776
0.9321422368192527,0.7193763919821826
0.9326843620554457,0.7216035634743875
0.933315964272369,0.7238307349665924
0.9339186180543513,0.7260579064587973
0.9346423289279112,0.7282850779510023
0.9351502423773549,0.7305122494432071
0.9358792166027204,0.732739420935412
0.9365029237919327,0.7349665924276169
