x,y,z
2328.125,2428.0526315789475,2295.1363636363635
2572.375,2592.1666666666665,2623.5333333333333
2259.375,2265.1428571428573,2235.8
2173.25,2116.222222222222,2296.285714285714
2103.75,2218.4117647058824,2222.6111111111113
2102.5,2238,2223.7272727272725
2458.25,2497.5,2358.96875
2374.25,2398.8125,2372.0526315789475
2319.625,2328.3333333333335,2430.8333333333335
2331,2329.294117647059,2466
2309.5,2426.5384615384614,2255.6
2192.875,2120.2,2309.5454545454545
2246.375,2347.230769230769,2380.4615384615386
2603.75,2595.5454545454545,2608.2727272727275
2174.125,2296.4,2100.714285714286
2167,2315.75,2116.6875
2441.625,2470.4736842105262,2401.064516129032
2340.125,2436.222222222222,2434.923076923077
2368.375,2289.5384615384614,2311.681818181818
2304.5,2279.2,2402.5
2511,2620,2585.5714285714284
2301.375,2329.842105263158,2244.8888888888887
2163.625,2129.5,2252.2727272727275
2153.75,2253.5,2153.9333333333334
2320.5,2224.25,2300.2727272727275
2299,2415.85,2264.36
2546.75,2516.8823529411766,2553.2608695652175
2176.75,2220.1,2200.777777777778
2191.125,2153.75,2147.181818181818
2362.25,2296.0526315789475,2196.962962962963
2230,2331.846153846154,2099.9166666666665
2178.5,2167.5555555555557,2223.12
2113.5,2213.6153846153848,2244.25
2211.375,2091.25,2258.6666666666665
2494.125,2592.1666666666665,2623.5333333333333
2493.375,2519.5,2549.5555555555557
2175.125,2134.090909090909,2292.875
2166,2220.1,2200.777777777778
2507.375,2483,2583.222222222222
2518,2503.0588235294117,2465.6388888888887
2213.625,2207.125,2282.909090909091
2285,2248.5454545454545,2363.222222222222
2329.625,2313.0833333333335,2104.4375
2204.25,2280.8,2165.529411764706
2531.375,2519.5,2549.5555555555557
2323.125,2199,2204.8571428571427
2253.125,2241.5833333333335,2371.157894736842
2117.5,2177,2213
2354.75,2225.3684210526317,2186.8076923076924
2178.375,2153.75,2147.181818181818
2295.5,2339.4285714285716,2082.1428571428573
2315.875,2187.5454545454545,2363
2387.75,2224.8333333333335,2271.7727272727275
2277,2267.153846153846,2258.8
2106.625,2172.75,2213
2141.25,2206.764705882353,2176.095238095238
2438.25,2333.0454545454545,2405.527777777778
2541.5,2483,2583.222222222222
2312.625,2334.266666666667,2307.9333333333334
2190.625,2169.1666666666665,2204.4545454545455
2217,2169.1666666666665,2204.4545454545455
2195.375,2102,2232.5714285714284
2169,2168.909090909091,2187.1176470588234
2180.625,2153.8571428571427,2243.714285714286
2187.25,2169.1666666666665,2204.4545454545455
2210.125,2303.3888888888887,2385.8
2264.25,2177.9333333333334,2172.3684210526317
2501.25,2473.1428571428573,2519.409090909091
2231,2237.285714285714,2304.823529411765
2231.375,2159.375,2093.8636363636365
2240.375,2274.6153846153848,2182.3
2179.875,2151.521739130435,2075.1428571428573
2137.125,2153.8571428571427,2243.714285714286
2131.75,2135.9444444444443,2207.34375
2626.25,2631.6153846153848,2599.4375
2267.375,2184.7727272727275,2166.36
2123.875,2153.8571428571427,2243.714285714286
2185,2139.85,2159.4857142857145
2122.875,2186.8571428571427,2166.714285714286
2466.875,2500.315789473684,2517.8333333333335
2175.875,2148.090909090909,2200.7
2410.375,2457.176470588235,2441.2727272727275
2209,2256.705882352941,2093.8571428571427
2493.125,2538.2,2536.2083333333335
2651.875,2578,2559.846153846154
2356.75,2360.3571428571427,2426.4666666666667
2118.25,2148.4444444444443,2086
2153,2299.6153846153848,2106
2390.875,2360.3571428571427,2426.4666666666667
2213.5,2055.277777777778,2122.1315789473683
2509.75,2562.9375,2547.0833333333335
2321.75,2430.6666666666665,2394.740740740741
2180.875,2009.9,2171.65
2043.875,2155.095238095238,2138.6
2088.375,2197.769230769231,2126.5714285714284
2431.125,2523.157894736842,2468.5416666666665
2171.5,2057.0625,2175.0434782608695
2263.125,2095.1111111111113,2006.8666666666666
2164,2149.1,1959.4444444444443
2565.375,2604.0714285714284,2528.176470588235
2284.875,2305,2388.5882352941176
2193.25,2009.9,2171.65
2281.5,2095.1111111111113,2006.8666666666666
2179,2181.529411764706,2114
1985.5,2081.1875,2095.483870967742
2481.625,2513.125,2487.88
2103,2138.9523809523807,2068.5714285714284
2241.75,2095.1111111111113,2006.8666666666666
2145.25,2170.133333333333,2059.5789473684213
2163.75,2095.8636363636365,2035.4705882352941
2156.5,2138.5,2130.8076923076924
1940.625,2087.8888888888887,2092.740740740741
2090.375,2152.125,2048.125
2265,2310.769230769231,2363.766666666667
2180.25,2064.5263157894738,2053.6363636363635
2143,1990.5,2135
2282.875,2042.8333333333333,2014.5333333333333
2141.5,2004,2107.9375
2191.75,2194.5714285714284,2094
2562.5,2509.5625,2586.875
2242.375,2109.285714285714,1849.4666666666667
1869.75,2067.470588235294,2107.740740740741
2473.375,2426.9333333333334,2376.5625
2111.875,2103.823529411765,2161.25
2045.25,2052,2119.6363636363635
2108,2117,2042.1935483870968
1854.625,2051.2,2137.5925925925926
2096.5,2086.0666666666666,1936.7391304347825
2224,2131.9375,2083.176470588235
2100.125,2171.846153846154,2036.12
2121,2103.823529411765,2161.25
2041.75,2086.0666666666666,1936.7391304347825
2037.125,2065,2054.1666666666665
2166.625,2312.4285714285716,2283.1785714285716
1860.625,1905.2727272727273,2099.315789473684
2088.625,2075,2049.625
2140.875,2026,1901.625
1922.625,1971.6666666666667,2054.7727272727275
1926.875,2141.9166666666665,1957.8666666666666
2231.375,2344.7894736842104,2336.029411764706
2145.25,1979,1842.5
2466.375,2492.3076923076924,2440.1428571428573
1891.625,1979.3076923076924,2041.6818181818182
2162.25,1959.4117647058824,1861.6666666666667
2412.625,2308.2727272727275,2369.4666666666667
2063.875,1993.1666666666667,1976.0740740740741
1996.25,2098.75,2029.2083333333333
2185.625,1965.421052631579,2085.866666666667
2044.875,1976.076923076923,2022.107142857143
2105.75,1929.1875,1845.5333333333333
1871,1844.5,2045.2380952380952
2273,2269,2170.78125
2010,2099.75,2037.3333333333333
1974.25,1926.0454545454545,1954.6153846153845
2001.25,2098.75,2029.2083333333333
2537.5,2349.1428571428573,2388
2059,1959.1875,1785.2222222222222
1884.375,2109.5882352941176,1949.56
1982,1990.8333333333333,1974.111111111111
2392.125,2569.266666666667,2397.7727272727275
2035.875,2130,2073.9166666666665
2352.375,2293.4285714285716,2254.8928571428573
2038.25,2077.904761904762,1978
2042.75,2002.090909090909,2016.909090909091
2022.5,2002.1818181818182,2030.5217391304348
2022.75,1991.2307692307693,1954.0689655172414
2447,2569.266666666667,2397.7727272727275
2107.25,2069.65,2048.5
1855.875,1992.375,1975.3
1952,1892,1933.85
2427.375,2343.9166666666665,2340.448275862069
1956,1978,2154.25
1803.25,1938.0714285714287,2065.7368421052633
2008,2094,1997.0833333333333
1921.875,1896.4705882352941,1970.5333333333333
1897.5,1877.6875,1873.6818181818182
1977.875,2094,1997.0833333333333
2057.25,2064.0588235294117,2094.8333333333335
1924.625,2095.6666666666665,2088.735294117647
1982,1973.7368421052631,2077.1071428571427
1869.5,1937.4705882352941,1936.076923076923
2044.5,2064.0588235294117,2094.8333333333335
1921.875,2094,1997.0833333333333
2340.25,2293.285714285714,2249.875
1989.875,1947.142857142857,2069.1923076923076
2030.375,2032.0666666666666,2076.48
1923.25,2094,1997.0833333333333
2025.375,2049.9583333333335,2018.4
2028.375,1988.5,2052.1304347826085
1880.875,1885.076923076923,1894.421052631579
1860.875,1870.0555555555557,1899.5454545454545
1727.75,1934.6842105263158,2067.703703703704
2483,2408.9375,2387.3846153846152
1912,2045.909090909091,2174.590909090909
2006.625,2018.1176470588234,2100.714285714286
1611.875,1953.0454545454545,1869.7916666666667
1780.75,1866.1666666666667,1949.96
1821,1777.4117647058824,1901.2
1919,2113.5454545454545,2055.0833333333335
2050,2056,1972.5666666666666
1909,1896.3076923076924,1821.5384615384614
1836.25,1941.1538461538462,1865.05
2089.375,2193.5,2159.3947368421054
1718.875,1782.5294117647059,1909.8076923076924
1925.5,1871.5,1874.4871794871794
2223,2013.5217391304348,2099.475
2055,2029.8125,2052.4
1894.375,1923.4545454545455,1810.1851851851852
1872.875,1923.4545454545455,1810.1851851851852
1963.625,1814.090909090909,1894.1714285714286
2208,2161.6666666666665,2180.5
2429,2296,2323.7
1914.875,2045.357142857143,2032.95
1632.25,1794.0714285714287,1903.08
1995.25,1918.3181818181818,2114.825
2052.25,2076.5333333333333,1975.1764705882354
1958.875,1997.952380952381,2087.4358974358975
1994.125,2021.4444444444443,2027.4375
2058.375,2019.3333333333333,2046.8148148148148
1936.375,2030.4736842105262,1896.4444444444443
1897.5,2086.5263157894738,2065.885714285714
1851.375,2025.1052631578948,2100.4242424242425
2028.625,2005.3846153846155,2019.25
2309.125,2302.304347826087,2275.4285714285716
2128.75,1939.8181818181818,2010.3333333333333
2205.5,2240.95,2193.25
1897.5,1850.4666666666667,1764.090909090909
1966.625,1887.2592592592594,1885.1612903225807
1811.75,1644.3529411764705,1919.148148148148
1761.75,1908.3684210526317,1943.344827586207
2035.375,2013.857142857143,2017.7333333333333
2007.375,2053.4666666666667,2028.2916666666667
2104.375,2001.25,1966.857142857143
2116.875,2133.823529411765,2107.96875
1741.25,1672.4615384615386,1778.0555555555557
1686.375,1777.0714285714287,1758.7
1889.125,2029.72,2026.608695652174
1962.125,2066.529411764706,2019.888888888889
1976.75,2017,2021.142857142857
1658,1811.642857142857,1789.1851851851852
1711.875,1777.0714285714287,1758.7
1705.375,1883.3529411764705,1899.7142857142858
2079,1920.3333333333333,2031.8181818181818
1745.125,1953.4,1962.7096774193549
2025.375,2056.769230769231,1999.6666666666667
1977.5,1999.0833333333333,1899.2222222222222
1819.25,1803.2941176470588,1753.25
2154.875,2024.75,1933.5
2034.25,1973.142857142857,2027.4285714285713
2108.625,2024.75,1933.5
2077,2269.866666666667,2145.8285714285716
2047.625,1956.375,2006.9285714285713
1788.75,1768.157894736842,1766.1818181818182
1994.625,2035.857142857143,1965.375
1971.125,2009.8333333333333,2031.0833333333333
2045.75,1978.4,2033.4375
1769.5,1817.8823529411766,1753.25
1725.375,1633.2727272727273,1805.4761904761904
2110.875,2083.5555555555557,1832.4
1698,1777.0714285714287,1758.7
1776.375,1715.0714285714287,1744.6666666666667
1644.125,1856.5,1813.44
1991.25,1990.8,2029.2727272727273
1690.25,1652.8461538461538,1837.2
1731.625,1958.6153846153845,1857.7931034482758
2097.75,2053.6666666666665,1909.2857142857142
2056.875,2026.125,1997.8
1843.25,2005.2222222222222,1891.2777777777778
2065.5,1965.111111111111,2034.2
1988.25,2018.1176470588234,1998.0555555555557
2007.125,2026.125,1997.8
2132.375,2058.8888888888887,1890.5
1833.875,1912.608695652174,1966.125
1949.375,1953.6666666666667,2064.1071428571427
2224.875,1968.6923076923076,1916.4166666666667
2003.75,2092,1986.5
1995.625,1965.9375,2015.4333333333334
1665.125,1755.8461538461538,1680.25
1745.625,1754.4666666666667,1763.875
2086.5,2007.4285714285713,1941.3333333333333
1856.875,1820.6,1809
2229,2237.55,2193.848484848485
1752.375,1657.5384615384614,1752.095238095238
1813.375,1662.1333333333334,1747.05
2137.125,2037.090909090909,1817.2222222222222
2152.75,2129.1666666666665,2042.2068965517242
2130,2047.3636363636363,1850.7777777777778
2003.375,2086,1872.391304347826
1996.5,2070.25,1956.0588235294117
2015.875,1927.3076923076924,1947.5
1977.25,1620.4375,1703.65
1851.875,2048.6875,1975.3793103448277
1689.25,1616.5,1894.4736842105262
1784.5,1700.4285714285713,1693.2727272727273
1934.125,1937.3157894736842,1961.08
2290,1999,2071.212121212121
1889,2030.25,1925.76
2159.875,2044.642857142857,2081.7096774193546
2043.375,1978.388888888889,1910.1764705882354
1947.625,2018.625,1924.125
2052.375,2005.0833333333333,1949.375
2056,2034.9333333333334,1855
2043.25,1949.9166666666667,1965.4642857142858
1653,1817.8,1661.4285714285713
1636.125,1826.8,1661.4285714285713
2081.375,1955.357142857143,1966.5714285714287
1735,1763.625,1573.8235294117646
2013.375,2086,1872.391304347826
2042.375,1975.375,1909.7931034482758
2210.75,1927.2,2028.8275862068965
2005.75,1907.5384615384614,1963.36
1971.125,2039.3636363636363,1966.888888888889
1654,1779.095238095238,1698.84
1681.5,1624.642857142857,1738.923076923077
1866.25,1844,1792
1663.5,1722.5,1825.142857142857
2063.125,1975.375,1909.7931034482758
2012.625,1926.7857142857142,1923.5
1682.875,1611.2307692307693,1708.68
1656.5,1801.090909090909,1656.4285714285713
1719.75,1697.5454545454545,1614.3333333333333
2182.75,1921.1875,1950.9615384615386
1913.25,2095.777777777778,1907.75
1987.75,1974.4117647058824,1859.0416666666667
1667.625,1635.5666666666666,1719.1785714285713
2221.125,2014.888888888889,2033.4722222222222
1987.625,1914.578947368421,1832.448275862069
1875,1837.6363636363637,1887.1785714285713
1770.125,1766.75,1570.64
1689.125,1606.9333333333334,1620.90625
1844.75,1759.7826086956522,1802.8181818181818
